"Gene","RBL1"
"TRAF5",0.22
"TRAF6",-0.2435
"TRAF7",-2.3156
"TRAF7",0.0827
"TRAFD1",0
"TRAG3",0
"TRAIL-R4",0
"TRAIP",2.7184
"TRAK1",-1.9442
"TRAK2",-0.4404
"TRAK2",-0.7754
"TRAM1",0
"TRAM1L1",0
"TRAM2",0.1918
"TRAM2",0.1058
"TRANK1",0
"TRAP1",-0.3544
"TRAP150",0
"TRAP95",0
"TRAPPC1",0
"TRAPPC10",0
"TRAPPC11",0
"TRAPPC12",0
"TRAPPC13",0
"TRAPPC2",-0.2912
"TRAPPC2L",0
"TRAPPC2P1",0
"TRAPPC3",0
"TRAPPC3L",0
"TRAPPC4",0
"TRAPPC5",-0.0611
"TRAPPC5",-0.129
"TRAPPC6A",0
"TRAPPC6B",0
"TRAPPC8",0
"TRAPPC9",0
"TRAT1",0
"TRB1",0
"TRB2",0
"TRB3",0
"TRB4",0
"TRB5",0
"TRB6",0
"TRBV21OR9-2",0
"TRBV23OR9-2",0
"TRC8",0
"TRDMT1",-0.0485
"TRDMT1",-4e-04
"TRDMT1",0.0284
"TRDN",0
"TREF",0
"TREH",0
"TREM1",0
"TREM2",0.7414
"TREM2",0.9409
"TREML1",0
"TREML2",0
"TREML4",0
"TRERF1",0.5589
"TRERF1",0.3234
"TREX1",0.4607
"TREX2",0
"TRFP",-0.0891
"TRGC2",0
"TRGV1",0
"TRGV3",0
"TRGV5",0
"TRGV7",0
"TRGV9",0
"TRH",0
"TRHDE",-0.0263
"TRHR",0
"TRIAD3",0
"TRIAP1",0
"TRIB1",0.2337
"TRIB1",-0.2127
"TRIB2",0.1458
"TRIB3",-0.0523
"TRIB3",-0.0814
"TRIL",0
"TRIM",0
"TRIM10",0
"TRIM11",0
"TRIM13",0.7413
"TRIM13",-4.6629
"TRIM14",0
"TRIM15",-0.1465
"TRIM15",-0.061
"TRIM16",0
"TRIM16L",0.735
"TRIM17",0
"TRIM2",4.202
"TRIM2",5.7577
"TRIM21",0
"TRIM22",-0.6742
"TRIM22",-0.5707
"TRIM23",0
"TRIM24",-0.4181
"TRIM25",-0.3083
"TRIM25",0.1173
"TRIM26",-0.176
"TRIM26",0.4756
"TRIM26",-0.4356
"TRIM27",-0.3197
"TRIM27",1.871
"TRIM28",-0.3593
"TRIM29",-0.1303
"TRIM29",0.2395
"TRIM3",0
"TRIM31",0
"TRIM32",1.9986
"TRIM32",-0.0648
"TRIM33",0.838
"TRIM33",-1.8482
"TRIM34",-0.0176
"TRIM35",0
"TRIM36",-0.4116
"TRIM36",-0.1805
"TRIM37",-0.5021
"TRIM37",-0.1917
"TRIM38",-0.1407
"TRIM38",-0.2459
"TRIM39",0
"TRIM39-RPP21",0
"TRIM4",0.2867
"TRIM4",-0.1598
"TRIM40",0
"TRIM41",0
"TRIM42",-0.248
"TRIM42",-0.4024
"TRIM43",0
"TRIM43B",0
"TRIM44",0
"TRIM45",0
"TRIM46",0
"TRIM47",0.7981
"TRIM49",0
"TRIM49B",0
"TRIM49C",0
"TRIM49D1",0
"TRIM5",-0.4336
"TRIM5",0.1209
"TRIM50",0
"TRIM51",0
"TRIM52",0
"TRIM54",0
"TRIM55",0
"TRIM56",0
"TRIM58",0
"TRIM59",0.4526
"TRIM59",0.0638
"TRIM6",0
"TRIM6-TRIM34",0
"TRIM60",0
"TRIM61",0
"TRIM62",-0.0212
"TRIM62",-0.5675
"TRIM63",0
"TRIM64",0
"TRIM64B",0
"TRIM65",0
"TRIM66",0
"TRIM67",0
"TRIM68",0
"TRIM69",-0.4387
"TRIM69",-1.4984
"TRIM7",0
"TRIM71",0
"TRIM72",0
"TRIM73",-0.0235
"TRIM74",0
"TRIM8",3.5475
"TRIM9",0
"TRIML1",0
"TRIML2",0
"TRIO",-0.3661
"TRIO",0.1142
"TRIOBP",0
"TRIP10",2.1911
"TRIP11",0
"TRIP12",0
"TRIP13",-0.0293
"Trip230",0
"TRIP4",0.9332
"TRIP6",-0.0588
"TRIQK",0
"TRIT1",0
"trkC",0
"TRMO",0
"TRMT1",0
"TRMT10A",0
"TRMT10B",0
"TRMT10C",0
"TRMT11",0
"TRMT112",0
"TRMT12",0
"TRMT13",0
"TRMT1L",0
"TRMT2A",0
"TRMT2B",0
"TRMT44",0
"TRMT5",0
"TRMT6",0
"TRMT61A",0
"TRMT61B",0
"TRMU",-1.6903
"TRN-SR",0
"TR0.0U1AP",0
"TRNP1",0
"TRO",0
"TROAP",0
"TROVE2",-1.7754
"TROVE2",-0.8727
"trp-1",0
"TRP6",0
"trp7",0
"TRPA1",0
"TRPC1",-0.2491
"TRPC3",0
"TRPC4",0
"TRPC4AP",-0.4135
"TRPC5",0
"TRPC5OS",0
"TRPC6",-0.1241
"TRPC7",0
"TRPM1",0
"TRPM2",0
"TRPM3",-0.5431
"TRPM3",-0.5857
"TRPM4",0
"TRPM5",0.4329
"TRPM6",0
"TRPM7",0
"TRPM8",0
"TRPS1",-0.3803
"TRPT1",0
"TRPV1",0
"TRPV2",0
"TRPV3",-0.8031
"TRPV3",-0.0426
"TRPV4",0
"TRPV5",0
"TRPV6",0
"TRRAP",-0.4559
"TRUB1",0
"TRUB2",0
"truncated AKR",0
"TRX2",0
"TRXR2A",0
"TRY2P",0
"TSA1902",0
"TSACC",0
"TSBP",0
"TSC1",0
"TSC2",0
"TSC22D1",-0.3055
"TSC22D2",-1.0403
"TSC22D2",-0.6057
"TSC22D3",0.1674
"TSC22D4",0.0464
"TSC22D4",0.0479
"TSC501",0
"TSCOT",-0.0809
"TSEN15",0
"TSEN2",0
"TSEN34",0
"TSEN54",0
"TSFM",0
"TSG",0
"TSG101",0.1696
"TSGA10",0
"TSGA13",-0.2519
"TSGA14",0
"TSHB",0
"TSHZ1",0.2457
"TSHZ2",0.2186
"TSHZ2",0.2785
"TSHZ3",0.6429
"TSKS",0
"TSKU",0
"TSLP",0
"TSLRP",0
"TSN",0.0569
"TSN",-0.328
"TS0.0RE1",0
"TS0.0X",0
"TS0.0XIP1",0
"TSP50",0
"TSPAN-4",0
"TSPAN-6",0
"TSPAN1",0
"TSPAN10",0
"TSPAN11",0
"TSPAN12",0
"TSPAN13",-2.2743
"TSPAN14",0
"TSPAN15",0
"TSPAN16",0
"TSPAN17",0
"TSPAN18",0
"TSPAN19",0
"TSPAN2",0
"TSPAN3",0.3034
"TSPAN31",-0.2188
"TSPAN32",0.3635
"TSPAN33",0
"TSPAN4",0
"TSPAN5",-0.557
"TSPAN5",0.8525
"TSPAN6",0
"TSPAN7",0
"TSPAN8",0
"TSPAN9",0
"TSPEAR",0
"TSPO",0
"TSPO2",0
"TSPOAP1",0
"TSPY",0
"TSPY1",0
"TSPY2",0
"TSPY3",0
"TSPY4",0
"TSPY8",0
"TSPYL1",0.4849
"TSPYL1",-0.2232
"TSPYL2",-1.9451
"TSPYL2",-0.1993
"TSPYL4",-0.1508
"TSPYL5",0
"TSPYL6",0
"TSR1",0
"TSR2",0
"TSR3",0
"TSSC1",0
"TSSC4",0
"TSSK1B",0
"TSSK2",0
"TSSK3",0
"TSSK4",-0.7126
"TSSK6",0
"TST",-0.2115
"TSTA3",0
"TSTD1",0
"TSTD2",0
"TSTD3",0
"TTBK1",0
"TTBK2",0.0999
"TTBK2",0.1385
"TTC1",0
"TTC12",0.8832
"TTC12",-0.9695
"TTC13",0
"TTC14",0
"TTC15",-0.1133
"TTC16",0
"TTC17",-0.3135
"TTC17",-0.0399
"TTC17",0.0211
"TTC18",0
"TTC19",-0.2137
"TTC19",-0.1092
"TTC21A",0
"TTC21B",0
"TTC22",-0.1984
"TTC23",0.3055
"TTC23",-0.0208
"TTC23",0.057
"TTC23L",0
"TTC24",0
"TTC25",0
"TTC26",0.0776
"TTC26",0.1019
"TTC27",-0.151
"TTC28",-0.163
"TTC28",-0.0559
"TTC28",-0.154
"TTC29",0
"TTC3",0.1332
"TTC30A",0
"TTC30B",0
"TTC31",-0.1629
"TTC32",0
"TTC33",0
"TTC34",0
"TTC35",0.5897
"TTC36",0
"TTC37",0
"TTC39A",0
"TTC39B",0
"TTC39C",0
"TTC4",-0.0948
"TTC5",0
"TTC7A",0
"TTC7B",-0.3373
"TTC7B",0.7888
"TTC8",-0.2197
"TTC9",4.4208
"TTC9",-0.7827
"TTC9B",0
"TTC9C",0
"TTF1",0.4093
"TTF2",0.5329
"TTI1",0
"TTI2",0
"TTID",0
"TTK",0.1757
"TTL",0
"TTLL1",-0.064
"TTLL10",0
"TTLL11",0
"TTLL12",0
"TTLL2",0
"TTLL3",0
"TTLL4",0
"TTLL5",-0.2272
"TTLL6",0
"TTLL7",-0.3319
"TTLL7",-0.267
"TTLL9",0
"TTMB",0.1295
"TTN",0
"TTPA",0
"TTPAL",0
"TTR",0
"TTTY1",0
"TTTY10",0
"TTTY11",0
"TTTY12",0
"TTTY13",0
"TTTY14",0
"TTTY15",0
"TTTY2",0.0697
"TTTY5",0.1922
"TTTY6",0
"TTTY7",0
"TTTY8",0
"TTTY9A",0
"TTY1",0
"TTY10",0
"TTY11",0
"TTY12",0
"TTY13",0
"TTY14",0
"TTY2",0
"TTY5",0
"TTY6",0
"TTY7",0
"TTY8",0
"TTY9",0
"TTYH1",-0.1291
"TTYH1",-0.9656
"TTYH2",0
"TTYH3",0
"TU12B1-TY",0
"TU3A",0
"TUB",0
"TUB4q",0
"TUBA1A",0
"TUBA1B",0
"TUBA1C",0
"TUBA3C",0
"TUBA4A",0
"TUBAL2",0
"TUBAL3",0
"TUBB",0
"TUBB1",0
"TUBB2A",0
"TUBB2B",0
"TUBB3",0
"TUBB4",-1.0203
"TUBB4",0.6619
"TUBB4A",0
"TUBB4B",0
"TUBB6",0
"TUBB8",0
"TUBBP5",0
"TUBD1",-0.0345
"TUBE1",-0.3261
"TUBG1",-2.572
"TUBG2",5.8976
"TUBGCP2",0
"TUBGCP3",0
"TUBGCP4",0
"TUBGCP5",0
"TUBGCP6",0
"TUFM",-0.1117
"TUFT1",0.7374
"TULP1",0
"TULP2",0
"TULP3",0.0398
"TULP3",0.2786
"TULP4",-1.5419
"TUPLE1",0
"TUSC1",0
"TUSC2",0
"TUSC3",0.1404
"TUSC3",0.0281
"TUSC4",-4.2262
"TUSC4",-0.9823
"TUSC5",0
"TUSP",0
"TUT1",0
"TVP23A",0
"TVP23B",0
"TVP23C",0
"TWF1",0
"TWF2",0
"TWIST1",-0.0255
"TWIST1",0.292
"TWIST2",0
"TWISTNB",0
"TWSG1",0
"TXK",0
"TXL0.0",0.5377
"TXL0.0",0.3116
"TXLNB",0
"TXLNG",0
"TXLNGY",0
"TXN",0.0597
"TXN",0.0485
"TXN delta 3",0
"TXN2",0
"TXNDC1",-0.1331
"TXNDC11",-0.5634
"TXNDC11",-3.1665
"TXNDC12",0
"TXNDC13",0.3083
"TXNDC13",0.4662
"TXNDC13",0.8299
"TXNDC15",0
"TXNDC16",0
"TXNDC17",0
"TXNDC2",0
"TXNDC5",0
"TXNDC8",0
"TXNDC9",0.7133
"TXNDC9",0.2063
"TXNIP",-0.9251
"TXNL1",0
"TXNL2",0
"TXNL4A",-0.1205
"TXNL4A",-0.362
"TXNL4B",0
"TXNRD1",-0.2866
"TXNRD2",0.1183
"TXNRD3",0
"TXNRD3NB",0
"TYK2",0.0724
"TYK2",-0.3591
"TYMP",0
"TYMS",0
"TYMSOS",0
"TYMSTR",0
"TYR",0
"TYRO3",0
"TYROBP",-0.5568
"TYRP1",0
"TYSND1",0.6206
"TYW1",-0.0072
"TYW1",-0.3841
"TYW1B",0
"TYW3",0
"TYW5",0
"TZFP",0
"TZP",0
"U1SNRNPBP",-0.6505
"U25029",0
"U2AF1",0
"U2AF1RS1",0
"U2AF1RS2",0
"U2AF2",0
"U2AF65",0
"U2SURP",0
"U79293",0
"U88896",0
"U94903",0
"UACA",0
"UAP1",0
"UAP1L1",0.1036
"UBA1",0
"UBA2",0
"UBA3",0
"UBA5",0
"UBA52",0
"UBA6",0
"UBA7",0
"UBAC1",0
"UBAC2",0
"UBALD1",0
"UBALD2",0
"UBAP1",0
"UBAP1L",0
"UBAP2",0.0127
"UBAP2L",-0.9558
"UBASH3A",0
"UBASH3B",0
"UBB",-0.0115
"UBB",-0.106
"UBC",0
"UbC1",0
"UbcH9",0
"UBD",0
"UBE1C",-2.1177
"UBE1DC1",-1.7702
"UBE2A",0
"UBE2B",-0.5298
"UBE2B",0.7703
"UBE2C",-0.2807
"UBE2D1",1.7731
"UBE2D1",-0.5178
"UBE2D2",0
"UBE2D3",0
"UBE2D4",0
"UBE2DNL",0
"UBE2E1",0
"UBE2E2",0
"UBE2E3",0
"UBE2E4P",0
"UBE2F",0
"UBE2G1",0
"UBE2G2",-0.3504
"UBE2G2",0.1239
"UBE2H",0
"UBE2I",-0.038
"UBE2J1",0
"UBE2J2",0
"UBE2K",0
"UBE2L3",-0.0518
"UBE2L3",-0.4496
"UBE2L6",0.6503
"UBE2M",0
"UBE2N",-0.3131
"UBE2N",0.5161
"UBE2N",0.0794
"UBE2NL",0
"UBE2O",0
"UBE2Q1",-0.2545
"UBE2Q1",-0.0355
"UBE2Q2",0
"UBE2Q2L",0
"UBE2QL1",0
"UBE2QP1",0
"UBE2R2",0
"UBE2S",-0.4486
"UBE2S",-0.3368
"UBE2S",-0.3194
"UBE2T",0
"UBE2V1",0.6239
"UBE2V1",-0.2349
"UBE2V2",0
"UBE2W",0
"UBE2Z",0
"UBE3A",-0.1837
"UBE3A",-1.026
"UBE3B",0
"UBE3C",-0.2736
"UBE3C",0.8706
"UBE3D",0
"UBE4A",0.183
"UBE4B",0.0692
"UBFD1",0
"UBIAD1",0
"ubiquitin-conjugating enzyme isolog",0
"UBL3",-0.3911
"UBL3",-0.5897
"UBL4A",0
"UBL4B",0
"UBL5",0
"UBL7",0
"UBLCP1",0
"UBN1",-2.344
"UBN2",0
"UBOX5",0
"UBP1",0.2521
"UBP41",0
"UBPH",0.2529
"UBPH",0.7183
"UBQLN1",0
"UBQLN2",0
"UBQLN3",0
"UBQLN4",0
"UBQLNL",0
"UBR1",-3.7158
"UBR1",0.1251
"UBR1",-0.0191
"UBR2",0
"UBR3",0
"UBR4",0
"UBR5",0
"UBR7",0
"UBTD1",-0.4798
"UBTD2",0
"UBTF",0.1486
"UBTF",0.3219
"UBTFL1",0
"UBXD1",0
"UBXD6",-1.024
"UBXN1",0
"UBXN10",0
"UBXN11",0
"UBXN2A",0
"UBXN2B",0
"UBXN4",0
"UBXN6",0
"UBXN7",0
"UBXN8",0
"UC28",0
"UCA1",-0.2898
"UCH37",0
"UCHL1",0
"UCHL3",0
"UCHL5",0.2842
"UCHL5",-2.5426
"UCK1",0
"UCK2",-0.2146
"UCKL1",-0.0605
"UCMA",0
"UCN",0
"UCN2",-1.1061
"UCN3",0.3978
"UCP1",0
"UCP2",-0.2968
"UCP3",0
"UCPH",0
"UEVLD",0
"UFC1",0
"UFD1L",0
"UFL1",0
"UFM1",0
"UFSP1",0
"UFSP2",0
"UG0898H09",0
"UGCG",-1.2551
"UGCG",-1.1626
"UGCGL1",-0.2416
"UGDH",-0.3174
"UGDH",-0.5427
"UGGT1",0
"UGGT2",0
"UGP2",0
"UGT1A1",0
"UGT1A10",0
"UGT1A3",0
"UGT1A4",0
"UGT1A5",0
"UGT1A6",-1.1651
"UGT1A6",0.9108
"UGT1A7",0
"UGT1A8",0
"UGT1A9",0
"UGT2A1",0
"UGT2A3",0
"UGT2B10",0
"UGT2B11",0
"UGT2B15",0
"UGT2B17",0
"UGT2B28",0
"UGT2B4",0
"UGT2B7",0
"UGT3A1",0
"UGT3A2",0
"UGT8",0
"UHMK1",0
"UHRF1",-0.3227
"UHRF1",-0.2239
"UHRF1BP1",0
"UHRF1BP1L",0
"UHRF2",-1.6822
"UIMC1",-0.1976
"ULBP1",0
"ULBP2",0.1983
"ULBP2",-1.2256
"ULBP3",0
"ULK1",0
"ULK2",0
"ULK3",0
"ULK4",0
"UMAD1",0
"UMOD",0
"UMODL1",0
"UMPS",-0.1069
"UNC119",0
"UNC119B",0
"UNC13A",0
"UNC13B",-0.1229
"UNC13C",0
"UNC13D",0
"UNC45A",-0.0852
"UNC45A",0.0547
"UNC45B",0
"UNC50",0
"UNC5A",0
"UNC5B",0
"UNC5C",0
"UNC5CL",0
"UNC5D",0
"UNC80",0
"UNC84A",0
"UNC84B",0
"UNC93A",0
"UNC93B",0
"UNC93B1",0
"UNCX",0
"UNG",-0.3593
"UNK",0
"UNKL",0
"unknown",0
"UNP",0
"UNPH4",0
"UNQ1870",0
"UNQ1887",0
"UNQ467",0.6936
"UNQ6228",0
"UPB1",0
"UPF1",0
"UPF2",0
"UPF3",0
"UPF3A",-0.4217
"UPF3A",0.4095
"UPF3B",0
"UPH",0
"UPK1A",-0.6124
"UPK1B",-1.7934
"UPK2",0
"UPK3",0
"UPK3A",0
"UPK3B",0
"UPK3BL",0
"UPP1",-0.0179
"UPP1",0.3198
"UPP2",0
"UPRT",0
"UQBP",0
"UQCC1",0
"UQCC2",0
"UQCC3",0
"UQCR",0.5047
"UQCR",-0.0794
"UQCR10",0
"UQCR11",0
"UQCRB",-0.127
"UQCRBP1",0
"UQCRC1",0
"UQCRC2",0
"UQCRFS1",0
"UQCRH",0
"UQCRQ",0
"URAD",0
"URB1",0
"URB2",0
"UREB1",0
"URGCP",0
"URGCP-MRPS24",0
"URI1",0
"URM1",0.2022
"URM1",-0.6862
"UROC1",0
"UROD",0
"UROS",0
"URP2",-0.1969
"USB1",0
"usf",0
"USF1",-0.2079
"USF2",0.0382
"USF2",-0.1931
"USH1C",0
"USH1G",0
"USH2A",0
"USHBP1",-0.5633
"USHBP1",-0.4564
"USHBP1",-0.0551
"USMG5",0
"USMG5P1",0
"USO1",0
"USP1",-0.2756
"USP10",0
"USP11",0
"USP12",0
"USP13",0
"USP14",0
"USP15",0
"USP16",-0.9047
"USP17",0
"USP17L1",0
"USP17L10",0
"USP17L13",0
"USP17L17",0
"USP17L18",0
"USP17L19",0
"USP17L2",0
"USP17L20",0
"USP17L21",0
"USP17L22",0
"USP17L24",0
"USP17L25",0
"USP17L3",0
"USP17L4",0
"USP17L7",0
"USP17L8",0
"USP18",0
"USP19",0
"USP2",0
"USP20",0
"USP21",0.1687
"USP21",0.0962
"USP22",-2.798
"USP22",0.1895
"USP22",6e-04
"USP24",0
"USP25",0
"USP26",0
"USP27X",0
"USP27X-AS1",0
"USP28",-0.0034
"USP29",0
"USP3",-0.2974
"USP3",0.0498
"USP30",0
"USP31",0
"USP32",0.0873
"USP32",-0.4727
"USP33",0
"USP34",0
"USP35",0
"USP36",0.0195
"USP37",0.0073
"USP37",0.296
"USP38",-0.0526
"USP39",-0.316
"USP4",-0.8302
"USP4",1.3323
"USP42",0
"USP43",0
"USP44",0
"USP45",0
"USP46",0
"USP47",0.3786
"USP47",-0.0424
"USP48",0.2856
"USP48",-0.165
"USP5",0.6775
"USP50",0
"USP51",0
"USP52",0.5875
"USP53",0
"USP54",0.157
"USP54",-0.9665
"USP6",0
"USP6NL",-0.6596
"USP6NL",-0.6209
"USP7",-0.1503
"USP8",0
"USP9X",-0.2395
"USP9Y",0
"USPL1",0
"UST",0.022
"UTF1",4.982
"UTP11",0
"UTP11L",-0.1577
"UTP14A",0.6038
"UTP14A",-0.1729
"UTP14C",-0.1232
"UTP15",0.212
"UTP15",-0.363
"UTP18",0
"UTP20",0
"UTP23",0
"UTP3",0
"UTP4",0
"UTP6",0
"UTRN",0
"UTS2",0
"UTS2B",0
"UTS2R",0
"UTX",-2.1011
"UTY",-0.2145
"UVRAG",-0.1716
"UVSSA",0
"UXS1",0
"UXT",0
"V1RL1",0
"VAC14",0
"VAMP",0
"VAMP1",0
"VAMP2",-0.2192
"VAMP2",0.8432
"VAMP3",0
"VAMP4",-0.3218
"VAMP4",-0.1075
"VAMP5",0
"VAMP7",0
"VAMP8",0
"VANGL1",0.0468
"VANGL1",0.0251
"VANGL1",-0.0484
"VANGL2",0
"VAPA",0
"VAPB",0
"VARS",0
"VARS2",0
"VARSL",-0.8268
"VARSL",0.6277
"VASA",0
"VASH1",0.5611
"VASH1",0.2671
"VASH2",0
"VASN",0
"VASP",0
"VAT1",0
"VAT1L",0
"VATD",0
"VAV-3",0
"VAV1",0
"VAV2",-0.1353
"VAV2",-0.0348
"VAV3",0.2224
"VAV3",-0.569
"VAX1",0
"VAX2",-0.4416
"Vbeta 12.3",0
"VBP1",0
"VCAM1",0
"VCAN",0
"VCL",-0.7797
"VCL",0.5533
"VCP",-0.0119
"VCP",0.1999
"VCPIP1",0
"VCPKMT",0
"VCX",0
"VCX-2r",0
"VCX2",0
"VCX3A",0
"VCX3B",0
"VCXB",0
"VCY",0.0228
"VDAC1",0
"VDAC2",0
"VDAC3",0.0907
"VDAC3",0.093
"VDP",0.392
"VDR",-0.2995
"VE-JAM",0
"VEGFA",-6.8592
"VEGFA",-0.0911
"VEGFB",-0.6764
"VEGFB",0.3792
"VEGFC",0
"VEGFD",0
"VELI1",0
"VENTX",0.0692
"VEPH1",0
"VEZF1",-1.8617
"VEZF1",-0.0448
"VEZF1",1.014
"VEZT",0
"VGF",0
"VGLL1",-4.0709
"VGLL2",-0.7089
"VGLL2",0.2163
"VGLL3",-0.2702
"VGLL3",-0.0065
"VGLL4",-0.1941
"VGLL4",0.1885
"Vh26",0
"VHL",-0.1354
"VHLL",0
"VIL1",0
"VIL2",0
"VILL",0
"VIM",-0.3064
"VIM",-0.2202
"VIP",0
"VIPAS39",0
"VIPR1",0
"VIPR2",0
"VIT",0
"VkII-A23",0
"VKORC1",-0.5819
"VKORC1L1",0.6985
"VLCS-H1",0
"VLCS-H2",0
"VLDLR",-0.225
"VLDLR-AS1",0
"VLGR1",0
"VMA21",0
"VMAC",0
"VMD2",0
"VMO1",0
"VMP1",0
"VN1R1",0
"VN1R2",0
"VN1R5",0
"VNN1",0
"VNN2",0
"VNN3",0
"VOPP1",0
"VPREB1",0
"VPREB3",0
"VPS11",0
"VPS13A",0.0369
"VPS13B",0
"VPS13C",-1.0816
"VPS13D",-0.0139
"VPS16",-1.6399
"VPS18",0
"VPS25",0.0772
"VPS26A",0
"VPS26B",0
"VPS28",0
"VPS29",0
"VPS33A",0
"VPS33B",0.0716
"VPS35",0
"VPS36",-0.9307
"VPS37A",0
"VPS37B",0
"VPS37C",0
"VPS37D",0
"VPS39",0.2836
"VPS39",0.051
"VPS4",0
"VPS41",-0.2217
"VPS41",-0.2965
"VPS41",-0.2892
"VPS42",0
"VPS45",0
"VPS45A",0
"VPS4A",0
"VPS4B",0.4723
"VPS4B",-0.9203
"VPS50",0
"VPS51",0
"VPS52",0
"VPS53",0
"VPS54",0
"VPS72",-0.0952
"VPS8",-0.046
"VPS8",-0.0594
"VPS9D1",0
"VR22",0
"VRK1",0
"VRK2",0.3093
"VRK3",0
"VRL-1",0
"VRTN",0
"VSHK1",0
"VSIG1",0
"VSIG10",0
"VSIG10L",0
"VSIG2",0
"VSIG4",0
"VSIG8",0
"VSNL1",-1.9388
"VSTM1",0
"VSTM2A",0
"VSTM2B",0
"VSTM2L",0
"VSTM4",0
"VSTM5",0
"VSX1",-1.6085
"VSX2",0
"VTA1",0
"VTCN1",0
"VTI1",0
"VTI1A",0
"VTI1B",0
"VTN",0
"VTR0.02-1",0
"VWA1",0
"VWA2",0
"VWA3A",0
"VWA3B",0
"VWA5A",0
"VWA5B2",0
"VWA7",0
"VWA8",0
"VWA9",0
"VWC2",0
"VWC2L",0
"VWCE",0
"VWDE",0
"WAC",0
"WAPAL",0.1687
"WAPAL",0.0351
"WAPL",0
"WARS",0.0284
"WARS2",0
"WAS",0
"WASF1",0
"WASF2",-2.386
"WASF2",-0.1847
"WASF3",0
"WASH1",0
"WASL",-0.0301
"WBP1",-0.0941
"WBP11",0
"WBP1L",0
"WBP2",0
"WBP2NL",0
"WBP4",0
"WBP5",0.4657
"WBSCR1",0
"WBSCR14",0
"WBSCR15",0
"WBSCR16",0
"WBSCR17",0
"WBSCR22",0
"WBSCR27",0.2409
"WBSCR28",-0.2725
"WCL1",0
"wdc146",0
"WDCP",0
"WDFY1",-0.0498
"WDFY2",-0.2611
"WDFY2",-0.0485
"WDFY3",0
"WDFY4",0
"WDHD1",-3.0075
"WDPCP",0
"WDR1",0.9347
"WDR11",0
"WDR12",0
"WDR13",-0.2827
"WDR13",-0.0337
"WDR17",0
"WDR18",0
"WDR19",0.1685
"WDR19",0.0107
"WDR20",0
"WDR23",1.1689
"WDR23",-1.3996
"WDR24",0
"WDR25",0
"WDR26",1.5055
"WDR26",-0.6901
"WDR26",-0.3236
"WDR27",-0.0882
"WDR3",-0.1846
"WDR3",-0.2091
"WDR31",0
"WDR33",0
"WDR34",0
"WDR35",-0.2179
"WDR36",0
"WDR37",-1.1229
"WDR38",0
"WDR4",-0.8245
"WDR4",2.2052
"WDR41",0.2516
"WDR42A",-0.0147
"WDR42A",-0.0517
"WDR43",0
"WDR44",-1.2473
"WDR45",0
"WDR45B",0
"WDR46",0
"WDR47",-0.4336
"WDR48",0
"WDR49",0
"WDR5",0.0953
"WDR51A",2.0601
"WDR51A",4.2565
"WDR51B",-0.8086
"WDR53",0
"WDR54",-1.1645
"WDR59",0
"WDR5B",0
"WDR6",-0.306
"WDR60",0.0211
"WDR61",0
"WDR62",0
"WDR63",0.2888
"WDR64",0
"WDR66",0.4463
"WDR66",-0.5492
"WDR67",0
"WDR7",0
"WDR70",0
"WDR72",0
"WDR73",0
"WDR74",0
"WDR75",0
"WDR76",0.1888
"WDR77",0.1044
"WDR78",0.1893
"WDR78",-0.1514
"WDR8",0
"WDR81",0
"WDR82",0
"WDR83",0
"WDR83OS",0
"WDR86",0
"WDR87",0
"WDR88",0
"WDR89",0
"WDR9",0
"WDR90",0
"WDR91",0
"WDR92",0
"WDR93",0
"WDR97",0
"WDSUB1",0
"WDTC1",-0.5825
"WDTC1",1.7298
"WDYHV1",0
"WEE1",-0.2296
"Wee1 Hu",0
"WEE2",0
"WEE2-AS1",0
"WFDC1",0
"WFDC10A",0
"WFDC10B",0
"WFDC11",0
"WFDC12",-0.3658
"WFDC13",0
"WFDC2",-0.7379
"WFDC2",-0.2484
"WFDC3",0
"WFDC5",0
"WFDC8",0
"WFDC9",0
"WFIKKN1",-0.2794
"WFIKKN2",0
"WFS1",0
"WHAMM",0
"white",0
"WHITE2",0
"WHN",0
"WHRN",0
"WHSC1",2.5557
"WHSC1",0.1822
"WHSC1L1",-0.1867
"WHSC1L1",0.7199
"WHSC1L1",-0.1803
"WHSC2",0.2541
"WHSC2",-0.6094
"WIF1",0
"WIPF1",0
"WIPF2",0
"WIPF3",0
"WIPI1",0.2076
"WIPI2",0
"WISP1",0
"WISP2",0
"WISP3",0
"WIT-1",0
"WLS",0
"WNK1",-0.2733
"WNK2",0
"WNK3",0
"WNK4",0
"WNT-2B",0
"WNT1",-0.9584
"WNT10a",0
"WNT10A",0
"WNT10B",0.4777
"WNT11",0
"WNT16",0
"WNT2",0
"WNT2B",-0.0361
"WNT3",0
"WNT3A",0.8938
"WNT4",0
"WNT5A",-0.3231
"WNT5B",-1.3545
"WNT6",0
"WNT7a",0
"WNT7A",-0.007
"WNT7B",0
"WNT8A",0
"WNT8B",0
"WNT8d",0
"WNT9A",0
"WNT9B",0
"WRAP53",0
"WRAP73",0
"WRB",0
"WRN",-0.0064
"WRNIP1",0
"WSB1",0.594
"WSB2",-1.8031
"WSB2",0.5579
"WSCD1",0
"WSCD2",0
"WT1",-0.4693
"WTAP",0
"WTH3DI",0
"WTIP",0
"WW45",0
"WWC1",2.1367
"WWC2",0
"WWC3",-0.6657
"WWC3",-0.711
"WWOX",0
"WWP1",-0.7839
"WWP2",-0.0404
"WWP2",-0.1626
