"Gene","CBX4_Down"
"LOC392288",0
"LOC392364",0
"LOC400043",1.705
"LOC400573",0
"LOC400931",0
"LOC400960",0
"LOC400987",1.5772
"LOC401040",0
"LOC401052",0
"LOC401233",0
"LOC401281",0
"LOC401286",0
"LOC401296",0
"LOC401320",0
"LOC401357",0
"LOC401410",0
"LOC401554",0
"LOC401557",0
"LOC401577",0
"LOC401589",0
"LOC403312",0
"LOC404266",0
"LOC407835",0
"LOC439990",0
"LOC440104",0
"LOC440104",0
"LOC440173",0
"LOC440288",0
"LOC440335",1.5956
"LOC440577",0
"LOC440839",1.4703
"LOC440896",0
"LOC440900",0
"LOC440917",2.1405
"LOC441178",0
"LOC441239",0
"LOC441242",0
"LOC441245",1.5385
"LOC441268",0
"LOC441294",1.4234
"LOC441383",0
"LOC441455",0
"LOC441461",0
"LOC441795",0
"LOC442249",0
"LOC442308",-1.5561
"LOC442319",0
"LOC442572",1.8778
"LOC494127",0
"LOC51001",0
"LOC51002",0
"LOC51003",0
"LOC51004",0
"LOC51005",0
"LOC51006",0
"LOC51008",0
"LOC51009",0
"LOC51011",0
"LOC51012",0
"LOC51015",0
"LOC51016",0
"LOC51017",0
"LOC51018",0
"LOC51019",0
"LOC51021",0
"LOC51022",0
"LOC51023",0
"LOC51024",0
"LOC51025",0
"LOC51026",0
"LOC51027",0
"LOC51029",0
"LOC51030",0
"LOC51032",0
"LOC51036",0
"LOC51038",0
"LOC51045",0
"LOC51047",0
"LOC51048",0
"LOC51049",0
"LOC51051",0
"LOC51052",0
"LOC51053",0
"LOC51054",0
"LOC51055",0
"LOC51056",0
"LOC51064",0
"LOC51065",0
"LOC51066",0
"LOC51067",0
"LOC51068",0
"LOC51069",0
"LOC51070",0
"LOC51071",0
"LOC51072",0
"LOC51073",0
"LOC51074",0
"LOC51076",0
"LOC51077",0
"LOC51078",0
"LOC51079",0
"LOC51081",0
"LOC51082",0
"LOC51083",0
"LOC51084",0
"LOC51086",0
"LOC51087",0
"LOC51088",0
"LOC51091",0
"LOC51092",0
"LOC51093",0
"LOC51094",0
"LOC51098",0
"LOC51099",0
"LOC51102",0
"LOC51104",0
"LOC51105",0
"LOC51106",0
"LOC51107",0
"LOC51109",0
"LOC51110",0
"LOC51115",0
"LOC51116",0
"LOC51117",0
"LOC51118",0
"LOC51121",0
"LOC51123",0
"LOC51125",0
"LOC51128",0
"LOC51133",0
"LOC51134",0
"LOC51135",0
"LOC51136",0
"LOC51137",0
"LOC51138",0
"LOC51142",0
"LOC51143",0
"LOC51144",0
"LOC51145",0
"LOC51146",0
"LOC51147",0
"LOC51149",0
"LOC51151",0
"LOC51152",0
"LOC51154",0
"LOC51156",0
"LOC51157",0
"LOC51159",0
"LOC51160",0
"LOC51161",0
"LOC51162",0
"LOC51163",0
"LOC51164",0
"LOC51165",0
"LOC51167",0
"LOC51169",0
"LOC51170",0
"LOC51171",0
"LOC51173",0
"LOC51174",0
"LOC51177",0
"LOC51181",0
"LOC51182",0
"LOC51184",0
"LOC51185",0
"LOC51186",0
"LOC51187",0
"LOC51188",0
"LOC51189",0
"LOC51190",0
"LOC51191",0
"LOC51192",0
"LOC51193",0
"LOC51195",0
"LOC51198",0
"LOC51199",0
"LOC51202",0
"LOC51203",0
"LOC51204",0
"LOC51205",0
"LOC51207",0
"LOC51210",0
"LOC51212",0
"LOC51213",0
"LOC51215",0
"LOC51216",0
"LOC51219",0
"LOC51221",0
"LOC51226",0
"LOC51228",0
"LOC51230",0
"LOC51231",0
"LOC51233",0
"LOC51235",0
"LOC51236",0
"LOC51237",0
"LOC51243",0
"LOC51265",0
"LOC51266",0
"LOC51267",0
"LOC51270",0
"LOC51272",0
"LOC51274",0
"LOC51275",0
"LOC51278",0
"LOC51279",0
"LOC51280",0
"LOC51281",0
"LOC51283",0
"LOC51284",0
"LOC51285",0
"LOC51286",0
"LOC51287",0
"LOC51288",0
"LOC51289",0
"LOC51290",0
"LOC51291",0
"LOC51292",0
"LOC51293",0
"LOC51295",0
"LOC51296",0
"LOC51297",0
"LOC51299",0
"LOC51301",0
"LOC51303",0
"LOC51304",0
"LOC51306",0
"LOC51307",0
"LOC51309",0
"LOC51310",0
"LOC51311",0
"LOC51312",0
"LOC51313",0
"LOC51314",0
"LOC51315",0
"LOC51316",0
"LOC51318",0
"LOC51319",0
"LOC51320",0
"LOC51321",0
"LOC51322",0
"LOC51323",0
"LOC51325",0
"LOC51327",0
"LOC51328",0
"LOC51329",0
"LOC51333",0
"LOC51334",0
"LOC51335",0
"LOC51336",0
"LOC51337",0
"LOC51339",0
"LOC51340",0
"LOC51580",0
"LOC51595",0
"LOC51603",0
"LOC51604",0
"LOC51611",0
"LOC51612",0
"LOC51617",0
"LOC51619",0
"LOC51625",0
"LOC51630",0
"LOC51631",0
"LOC51632",0
"LOC51637",0
"LOC51642",0
"LOC51643",0
"LOC51644",0
"LOC51646",0
"LOC51647",0
"LOC51648",0
"LOC51650",0
"LOC51651",0
"LOC51652",0
"LOC51654",0
"LOC51657",0
"LOC51660",0
"LOC51666",0
"LOC51670",0
"LOC51673",0
"LOC51674",0
"LOC51685",0
"LOC51691",0
"LOC51693",0
"LOC51696",0
"LOC51697",0
"LOC51700",0
"LOC51701",0
"LOC51702",0
"LOC51705",0
"LOC51713",0
"LOC51714",0
"LOC51716",0
"LOC51717",0
"LOC51719",0
"LOC51720",0
"LOC51724",0
"LOC51725",0
"LOC51727",0
"LOC51729",0
"LOC51733",0
"LOC51735",0
"LOC51739",0
"LOC51745",0
"LOC51746",0
"LOC51749",0
"LOC51754",0
"LOC51759",0
"LOC51762",0
"LOC51765",0
"LOC51766",0
"LOC51767",0
"LOC51773",0
"LOC54103",0
"LOC541471",0
"LOC541472",0
"LOC541473",0
"LOC54466",0
"LOC54472",0
"LOC54504",0
"LOC54518",0
"LOC550643",0
"LOC554202",1.4739
"LOC55565",0
"LOC55580",0
"LOC55819",0
"LOC55821",0
"LOC55828",0
"LOC55830",0
"LOC55831",0
"LOC55833",0
"LOC55858",0
"LOC55862",0
"LOC55867",0
"LOC55868",0
"LOC55892",0
"LOC55893",0
"LOC55895",0
"LOC55901",0
"LOC55907",0
"LOC55908",0
"LOC55913",0
"LOC55914",0
"LOC55915",0
"LOC55924",0
"LOC55954",0
"LOC55968",0
"LOC55969",0
"LOC55971",0
"LOC55974",0
"LOC56242",0
"LOC56287",0
"LOC56757",0
"LOC56834",0
"LOC56851",0
"LOC56889",0
"LOC56891",0
"LOC56897",0
"LOC56898",0
"LOC56899",0
"LOC56901",0
"LOC56904",0
"LOC56906",0
"LOC56908",0
"LOC56912",0
"LOC56920",0
"LOC56921",0
"LOC56934",0
"LOC56938",0
"LOC56939",0
"LOC56953",0
"LOC56965",0
"LOC56991",0
"LOC56993",0
"LOC56996",0
"LOC56997",0
"LOC57018",0
"LOC57019",0
"LOC57086",0
"LOC57088",0
"LOC57090",0
"LOC57099",0
"LOC57100",0
"LOC57105",0
"LOC57107",0
"LOC57109",0
"LOC57110",0
"LOC57115",0
"LOC57116",0
"LOC57117",0
"LOC57118",0
"LOC57130",0
"LOC57151",0
"LOC57158",0
"LOC57167",0
"LOC57228",0
"LOC57228",0
"LOC57333",0
"LOC57397",0
"LOC57399",0
"LOC57402",0
"LOC57404",0
"LOC57663",0
"LOC57761",0
"LOC57798",0
"LOC57801",0
"LOC57805",0
"LOC57821",0
"LOC57823",0
"LOC57826",0
"LOC57829",0
"LOC57830",0
"LOC58486",0
"LOC58498",0
"LOC58504",0
"LOC58511",0
"LOC59346",0
"LOC595101",2.8395
"LOC613037",0
"LOC613206",0
"LOC63904",0
"LOC63920",0
"LOC63929",0
"LOC64102",0
"LOC64116",0
"LOC641298",1.671
"LOC64146",0
"LOC64166",0
"LOC64167",0
"LOC64170",0
"LOC64172",0
"LOC641737",0
"LOC64174",0
"LOC64180",0
"LOC64181",0
"LOC642413",1.5028
"LOC642826",1.6525
"LOC642947",0
"LOC643233",0
"LOC643475",1.7061
"LOC643641",0
"LOC643641",0
"LOC644165",0
"LOC644189",0
"LOC644192",0
"LOC644354",1.9036
"LOC644538",0
"LOC644563",0
"LOC644617",0
"LOC644662",0
"LOC645188",0
"LOC645638",0
"LOC645769",0
"LOC645843",0
"LOC646470",0
"LOC646577",0
"LOC646626",1.5304
"LOC646791",0
"LOC647121",0
"LOC647252",0
"LOC647946",0
"LOC647979",1.407
"LOC650293",0
"LOC650392",0
"LOC65121",0
"LOC651250",0
"LOC652147",-1.7146
"LOC65243",0
"LOC653284",0
"LOC653499",0
"LOC653499",0
"LOC653866",0
"LOC654433",0
"LOC654780",0
"LOC727820",2.9069
"LOC728024",0
"LOC728153",2.059
"LOC728323",1.8236
"LOC728392",1.5224
"LOC728411",0
"LOC728449",2.1659
"LOC728533",0
"LOC728673",0
"LOC728723",0
"LOC729082",-1.6564
"LOC729406",0
"LOC729595",0
"LOC729603",0
"LOC729983",-1.7546
"LOC730091",1.7115
"LOC730498",0
"LOC730658",1.987
"LOC730766",0
"LOC731680",0
"LOC80054",0
"LOC80298",0
"LOC80975",0
"LOC81034",0
"LOC81501",0
"LOC81537",0
"LOC81558",0
"LOC81691",0
"LOC81874",0
"LOC83468",0
"LOC84214",0
"LOC84661",0
"LOC90826",0
"LOC90834",0
"LOC91664",0
"LOC91664",0
"LOH11CR2A",0
"LOH12CR1",0
"LONP1",0
"LONP2",0
"LONRF1",0
"LONRF2",0
"LONRF3",0
"LOR",2.3232
"LOR",2.3232
"LOX",0
"LOXHD1",0
"LOXL1",0
"LOXL2",1.433
"LOXL3",0
"LOXL4",0
"LOXL4",0
"LPA",0
"LPAAT-delta",0
"LPAAT-gamma1",0
"LPAAT-THETA",0
"LPAL2",0
"LPAR1",0
"LPAR2",0
"LPAR3",0
"LPAR4",0
"LPAR5",0
"LPAR6",0
"LPCAT1",0
"LPCAT2",0
"LPCAT3",0
"LPCAT4",0
"LPGAT1",0
"LPHA",0
"LPHB",0
"LPHN1",0
"LPHN1",0
"LPHN2",0
"LPIN1",0
"LPIN2",0
"LPIN2",0
"LPIN3",0
"LPL",0
"LPO",0
"LPP",1.8127
"LPPR5",1.4186
"LPTS",0
"LPXN",0
"LQFBS-1",0
"LQK1",0
"LR8",0
"LRAP",0
"LRAP",0
"LRAT",0
"LRBA",1.6827
"LRCH1",0
"LRCH2",0
"LRCH4",0
"LRCOL1",0
"LRDD",0
"LRFN1",0
"LRFN2",0
"LRFN3",0
"LRFN4",0
"LRFN5",0
"LRG1",0
"LRGUK",0
"LRIF1",0
"LRIG1",0
"LRIG2",1.53
"LRIG3",0
"LRIT1",0
"LRIT2",0
"LRMP",0
"LRP1",0
"LRP10",0
"LRP11",1.5423
"LRP12",0
"LRP12",0
"LRP16",0
"LRP1B",0
"LRP2",0
"LRP2BP",0
"LRP3",0
"LRP4",0
"LRP5",0
"LRP5L",0
"LRP6",0
"LRP8",-1.5506
"LRPAP1",0
"LRPPRC",0
"LRR1",0
"LRRC1",1.4635
"LRRC10",0
"LRRC10B",0
"LRRC14",0
"LRRC14B",0
"LRRC15",0
"LRRC15",0
"LRRC15",0
"LRRC17",0
"LRRC18",0
"LRRC19",0
"LRRC2",1.4945
"LRRC2",1.4945
"LRRC20",0
"LRRC23",0
"LRRC24",0
"LRRC25",0
"LRRC26",0
"LRRC27",0
"LRRC28",0
"LRRC29",0
"LRRC3",0
"LRRC30",0
"LRRC31",0
"LRRC32",0
"LRRC34",0
"LRRC36",0
"LRRC37A",0
"LRRC37A2",0
"LRRC37A2",0
"LRRC37A3",0
"LRRC37A5P",0
"LRRC37B",0
"LRRC38",0
"LRRC39",0
"LRRC3B",0
"LRRC3C",0
"LRRC4",0
"LRRC40",0
"LRRC41",0
"LRRC42",0
"LRRC43",0
"LRRC45",0
"LRRC46",0
"LRRC47",0
"LRRC49",0
"LRRC4B",0
"LRRC4C",0
"LRRC50",0
"LRRC51",0
"LRRC51",0
"LRRC51",0
"LRRC52",0
"LRRC56",0
"LRRC57",0
"LRRC58",0
"LRRC59",0
"LRRC6",0
"LRRC61",0
"LRRC63",0
"LRRC66",0
"LRRC69",0
"LRRC7",0
"LRRC70",0
"LRRC71",0
"LRRC72",0
"LRRC73",0
"LRRC74A",0
"LRRC75A",0
"LRRC75B",0
"LRRC8A",0
"LRRC8A",0
"LRRC8B",0
"LRRC8B",0
"LRRC8C",0
"LRRC8D",0
"LRRC8E",0
"LRRCC1",-1.598
"LRRD1",0
"LRRFIP1",2.4244
"LRRFIP1",2.4244
"LRRFIP2",0
"LRRFIP2",0
"LRRIQ1",0
"LRRIQ2",0
"LRRIQ2",0
"LRRIQ3",0
"LRRIQ4",0
"LRRK1",0
"LRRK2",0
"LRRN1",0
"LRRN2",-1.4058
"LRRN3",0
"LRRN4",0
"LRRN4CL",0
"LRRN6A",0
"LRRN6A",0
"LRRTM1",0
"LRRTM2",0
"LRRTM3",0
"LRRTM4",0
"LRSAM1",0
"LRTM1",0
"LRTM2",-1.5286
"LRTOMT",0
"LRWD1",0
"LSAMP",0
"LSG1",0
"LSM1",0
"LSM10",0
"LSM11",0
"LSM12",0
"LSM14A",0
"LSM14B",0
"LSM2",0
"LSM3",0
"LSM4",0
"LSM4",0
"LSM5",-1.5595
"LSM6",-1.4452
"LSM7",0
"LSM8",0
"LSMD1",0
"LSMD1",0
"LSMEM1",0
"LSMEM2",0
"LSP1",0
"LSR",0
"LSR68",0
"LSR7",0
"LSS",0
"LST1",0
"LTA",0
"LTA4H",0
"LTB",0
"LTB4R",0
"LTB4R2",0
"LTBP1",0
"LTBP2",1.6772
"LTBP3",0
"LTBP4",0
"LTBR",0
"LTC4S",0
"LTF",0
"ltk",0
"LTK",0
"LTV1",0
"LUC7A",0
"LUC7L",0
"LUC7L2",0
"LUC7L3",0
"LUM",0
"LURAP1",0
"LURAP1L",0
"LUZP1",0
"LUZP2",0
"LUZP4",0
"LUZP6",0
"LVRN",0
"LW-1",0
"LXN",0
"LY6D",0
"LY6E",0
"LY6G5B",0
"LY6G5C",0
"LY6G6C",0
"LY6G6D",0
"LY6G6E",0
"LY6G6F",0
"LY6H",0
"LY6K",0
"LY6K",0
"LY6K",0
"LY75",0
"LY86",0
"LY9",0
"LY94",0
"LY95",0
"LY96",0
"LYAR",0
"LYG1",0
"LYG2",0
"LYL1",0
"LYN",0
"LYNX1",0
"LYPD1",0
"LYPD2",0
"LYPD3",0
"LYPD4",0
"LYPD5",1.5293
"LYPD6",0
"LYPD6B",0
"LYPD8",0
"LYPLA1",0
"LYPLA1",0
"LYPLA2",0
"LYPLA3",0
"LYPLAL1",0
"LYRM1",0
"LYRM2",0
"LYRM4",0
"LYRM7",0
"LYRM9",0
"LYSMD1",0
"LYSMD2",0
"LYSMD3",0
"LYSMD3",0
"LYSMD4",0
"LYST",0
"LYVE1",0
"LYZ",-1.6465
"LYZL4",0
"LYZL6",0
"LZ16",0
"LZIC",0
"LZIP",0
"LZLP",0
"LZTFL1",0
"LZTFL1",0
"LZTR1",0
"LZTS1",-1.8646
"LZTS1-AS1",0
"LZTS2",0
"LZTS3",0
"M14087",0
"M1AP",0
"M1LP",0
"M31157",0
"m6b1",0
"M6PR",0
"MA5",0
"MAB21L1",0
"MAB21L2",0
"MAB21L3",0
"MACC1",0
"MACF1",2.1338
"MACF1",2.1338
"MACROD1",0
"MACROD2",0
"MACROH2A2",0
"MAD",0
"MAD1L1",0
"MAD2L1",0
"MAD2L1BP",0
"MAD2L2",0
"MADCAM1",0
"MADD",0
"MADH6",0
"MADH9",0
"MADHIP",0
"MAEA",0
"MAEL",0
"MAF",0
"MAF",0
"MAF1",0
"MAFA",0
"MAFB",1.5324
"MAFF",0
"MAFG",0
"MAFIP",0
"MAFK",0
"MAFK",0
"MAG",0
"MAGE1",0
"MAGEA1",0
"MAGEA10",0
"MAGEA11",0
"MAGEA12",0
"MAGEA13P",0
"MAGEA2",0
"MAGEA3",0
"MAGEA4",0
"MAGEA5",0
"MAGEA6",0
"MAGEA8",0
"MAGEA9",0
"MAGEA9B",0
"MAGEB1",0
"MAGEB10",0
"MAGEB16",0
"MAGEB17",0
"MAGEB18",0
"MAGEB2",0
"MAGEB3",0
"MAGEB4",0
"MAGEB5",0
"MAGEB6",0
"MAGEC1",0
"MAGEC2",0
"MAGEC3",0
"MAGED1",0
"MAGED1",0
"MAGED2",0
"MAGED2",0
"MAGED4",0
"MAGED4B",0
"MAGEE1",0
"MAGEE2",0
"MAGEF1",0
"MAGEH1",0
"MAGEL2",0
"MAGI-3",0
"MAGI1",1.9181
"MAGI2",0
"MAGIX",0
"MAGOH",0
"MAGOHB",0
"MAGT1",0
"MAIL",0
"MAJIN",0
"MAK",0
"MAK16",0
"MAL",3.8486
"MAL2",0
"MALAT1",1.7243
"MALL",0
"MALL",0
"MALSU1",0
"MALT1",0
"MALT1",0
"MAMDC2",0
"MAMDC4",0
"MAML1",0
"MAML1",0
"MAML2",0
"MAML3",0
"MAMLD1",0
"MAMSTR",0
"MAN1",0
"MAN1A1",-1.8494
"MAN1A1",-1.8494
"MAN1A2",0
"MAN1B1",0
"MAN1C1",0
"MAN1C1",0
"MAN1C1",0
"MAN2A1",0
"MAN2A2",0
"MAN2B1",0
"MAN2B2",0
"MAN2C1",0
"MANBA",0
"MANBAL",0
"MANEA",-1.4609
"MANEAL",0
"MANF",0
"MANSC1",0
"MANSC4",0
"MAOA",0
"MAOB",0
"MAP",0
"MAP1A",0
"MAP1B",1.7021
"MAP1LC3A",0
"MAP1LC3B",0
"MAP1LC3B",0
"MAP1LC3B2",0
"MAP1LC3C",0
"MAP1S",0
"MAP2",0
"MAP2",0
"MAP2K1",0
"MAP2K1IP1",0
"MAP2K2",0
"MAP2K3",0
"MAP2K3",0
"MAP2K4",0
"MAP2K5",0
"MAP2K6",0
"MAP2K7",0
"MAP3K1",0
"MAP3K10",0
"MAP3K11",0
"MAP3K12",0
"MAP3K13",1.5416
"MAP3K13",1.5416
"MAP3K14",0
"MAP3K15",0
"MAP3K19",0
"MAP3K2",0
"MAP3K3",0
"MAP3K4",0
"MAP3K5",0
"MAP3K6",0
"MAP3K7",0
"MAP3K7CL",0
"MAP3K7IP2",0
"MAP3K7IP3",0
"MAP3K8",0
"MAP3K9",1.6464
"MAP4",0
"MAP4K1",0
"MAP4K2",0
"MAP4K3",0
"MAP4K3",0
"MAP4K4",0
"MAP4K5",1.6565
"MAP6",0
"MAP6D1",0
"MAP7",0
"MAP7D1",0
"MAP7D2",0
"MAP7D3",0
"MAP9",0
"MAPK1",0
"MAPK1",0
"MAPK10",0
"MAPK11",0
"MAPK12",0
"MAPK13",0
"MAPK13",0
"MAPK14",0
"MAPK14",0
"MAPK15",0
"MAPK1IP1L",0
"MAPK3",0
"MAPK4",0
"MAPK6",0
"MAPK6",0
"MAPK7",0
"MAPK8",-1.4268
"MAPK8IP1",0
"MAPK8IP1",0
"MAPK8IP2",0
"MAPK8IP3",0
"MAPK8IP3",0
"MAPK9",0
"MAPKAP1",0
"MAPKAPK2",0
"MAPKAPK3",0
"MAPKAPK5",0
"MAPKBP1",-1.4316
"MAPKBP1",-1.4316
"MAPRE1",0
"MAPRE1",0
"MAPRE2",0
"MAPRE3",0
"MAPT",0
"42795.0000",0
"42796.0000",0
"42795.0000",0
"42804.0000",0
"42805.0000",0
"42796.0000",0
"42797.0000",0
"42798.0000",0
"42799.0000",0
"42800.0000",0
"42801.0000",0
"42802.0000",0
"42803.0000",0
"MARCKS",0
"MARCKSL1",1.5796
"MARCO",0
"MARK",0
"MARK1",0
"MARK1",0
"MARK2",0
"MARK3",0
"MARK4",0
"MARKL1",0
"MARS",0
"MARS",0
"MARS2",0
"MARVELD1",0
"MARVELD2",0
"MARVELD3",0
"MAS1",0
"MAS1L",0
"MASA",0
"MASK-BP3",0
"MASP-2",0
"MASP1",0
"MASP2",0
"MAST1",0
"MAST2",0
"MAST3",0
"MAST4",1.8167
"MASTL",-1.6619
"MASTL",-1.6619
"MAT1A",0
"MAT2A",0
"MAT2A",0
"MAT2B",0
"MAT2B",0
"MATK",0
"MATN1",0
"MATN2",0
"MATN2",0
"MATN3",0
"MATN4",0
"MATR3",0
"MAU2",0
"MAVS",1.9786
"MAWBP",0
"max",0
"MAX",0
"MAX",0
"MaxiK",0
"MAZ",0
"MAZ",0
"MB",0
"MB2",0
"MB21D1",0
"MB21D2",0
"MBD1",0
"MBD1",0
"MBD2",0
"MBD2",0
"MBD3",0
"MBD3",0
"MBD3L1",0
"MBD3L2",0
"MBD3L3",0
"MBD3L4",0
"MBD3L5",0
"MBD4",0
"MBD5",0
"MBD6",0
"MBIP",0
"MBL1P1",0
"MBL2",0
"MBLAC1",0
"MBNL1",0
"MBNL2",0
"MBNL2",0
"MBNL3",0
"MBOAT1",-1.4305
"MBOAT2",1.4532
"MBOAT4",0
"MBOAT7",0
"MBP",0
"MBP1",0
"MBTD1",0
"MBTPS1",0
"MBTPS2",0
"MC1R",1.5168
"MC1R",1.5168
"MC2R",0
"MC3R",0
"MC4R",0
"MC5R",0
"MCAM",0
"MCAT",0
"MCC",0
"mccb",0
"MCCC1",0
"MCCC2",0
"MCCD1",0
"MCEE",0
"MCEMP1",0
"MCF2",1.4551
"MCF2L",0
"MCF2L2",0
"MCFD2",0
"Mch2",0
"MCHR1",0
"MCHR2",0
"MCIDAS",0
"MCJ",0
"MCL1",0
"MCL1",0
"MCL1",0
"MCM10",-1.7035
"MCM10",-1.7035
"MCM2",-2.0543
"MCM3",-1.8482
"MCM3AP",0
"MCM3APAS",0
"MCM3APAS",0
"MCM4",-1.5878
"MCM5",-1.8262
"MCM6",0
"MCM7",-1.5136
"MCM8",-1.536
"MCM8",-1.536
"MCM9",0
"MCMBP",0
"MCMDC1",0
"MCMDC2",0
"MCOLN1",0
"MCOLN2",0
"MCOLN3",0
"MCP",0
"MCP-1",0
"MCPH1",0
"MCPH1-AS1",0
"MCPR",0
"MCRIP1",0
"MCRIP2",0
"MCRS1",0
"MCSP",0
"MCT-1",0
"MCT2",0
"MCTP1",0
"MCTP1",0
"MCTP2",1.8226
"MCTP2",1.8226
"MCTS1",0
"MCU",0
"MCUB",0
"MCUR1",0
"MD-2",0
"MDA5",0
"MDC1",0
"MDFI",0
"MDFIC",0
"MDFIC",0
"MDGA1",0
"MDH1",0
"MDH1B",0
"MDH2",0
"MDK",0
"MDM1",-1.5545
"MDM2",1.4784
"MDM2",1.4784
"MDM4",0
"MDM4",0
"MDN1",1.6492
"MDP1",0
"mdr1",0
"MDS003",0
"MDS006",0
"MDS009",0
"MDS010",0
"MDS012",0
"MDS013",0
"MDS014",0
"MDS018",0
"MDS023",0
"MDS024",0
"MDS025",0
"MDS028",0
"MDS029",0
"MDS030",0
"MDS031",0
"MDS032",0
"MDS033",0
"MDS1",0
"ME1",0
"ME1",0
"ME2",0
"ME2",0
"ME3",0
"MEA",0
"MEA1",0
"MEA11",0
"MEAF6",0
"MECOM",0
"MECP2",0
"MECP2",0
"MECR",0
"MED1",0
"MED10",0
"MED10",0
"MED11",0
"MED12",0
"MED12L",0
"MED13",0
"MED13L",0
"MED14",0
"MED15",0
"MED16",0
"MED17",0
"MED18",0
"MED19",0
"MED20",0
"MED21",0
"MED22",0
"MED23",0
"MED24",0
"MED25",0
"MED26",0
"MED27",0
"MED28",0
"MED28",0
"MED29",0
"MED30",0
"MED31",0
"MED4",0
"MED6",0
"MED6",0
"MED7",0
"MED8",0
"MED8",0
"MED9",0
"MED9",0
"MEF2A",0
"MEF2A",0
"MEF2C",0
"MEF2D",0
"MEFV",0
"MEG3",2.3671
"MEG3",2.3671
"MEGF10",0
"MEGF11",0
"MEGF4",0
"MEGF6",0
"MEGF6",0
"MEGF8",0
"MEGF9",0
"MEGT1",0
"MEI1",0
"MEIG1",0
"MEIOB",0
"MEIOC",0
"MEIS1",0
"MEIS2",1.8193
"MEIS2",1.8193
"MEIS3",0
"MEIS3",0
"MEIS3P1",0
"MELK",0
"MELTF",0
"MEMO1",0
"MEN1",0
"MEN1",0
"MEOX1",0
"MEOX2",0
"MEP1A",0
"MEP1AP1",0
"MEP1B",0
"MEPCE",-1.4439
"MEPE",0
"MERTK",0
"MESDC1",0
"MESDC2",0
"MESP1",0
"MESP1",0
"MESP2",0
"MEST",0
"MET",0
"METAP1",0
"METAP1D",0
"METAP2",0
"METAP2",0
"METH1",0
"METRN",0
"METRNL",0
"METT5D1",0
"METT5D1",0
"METTL1",-1.4514
"METTL10",0
"METTL11B",0
"METTL12",0
"METTL13",0
"METTL14",0
"METTL15",0
"METTL16",0
"METTL17",0
"METTL18",0
"METTL21A",0
"METTL21B",0
"METTL21C",0
"METTL22",0
"METTL23",0
"METTL24",0
"METTL25",0
"METTL26",0
"METTL2A",0
"METTL2B",0
"METTL3",0
"METTL4",0
"METTL5",0
"METTL6",0
"METTL7A",0
"METTL7B",0
"METTL8",0
"METTL9",0
"MEX3A",0
"MEX3B",0
"MEX3C",0
"MEX3D",1.408
"MFAP1",0
"MFAP2",0
"MFAP3",0
"MFAP3L",0
"MFAP3L",0
"MFAP4",0
"MFAP5",0
"MFF",0
"MFGE8",0
"MFGE8",0
"MFHAS1",0
"MFI2",0
"MFN1",0
"MFN2",0
"MFNG",0
"MFNG",0
"MFRP",0
"MFSD1",0
"MFSD10",0
"MFSD11",0
"MFSD12",0
"MFSD13A",0
"MFSD14A",0
"MFSD14B",0
"MFSD14C",0
"MFSD2",0
"MFSD2A",0
"MFSD2B",0
"MFSD3",0
"MFSD4A",0
"MFSD4B",0
"MFSD5",0
"MFSD6",0
"MFSD6L",0
"MFSD7",0
"MFSD8",0
"MFSD9",0
"MG61",0
"MGA",1.4753
"MGA",1.4753
"MGA",1.4753
"MGAM",0
"MGAM2",0
"MGARP",0
"MGAT1",0
"MGAT2",0
"MGAT3",0
"MGAT4A",0
"MGAT4B",0
"MGAT4C",0
"MGAT4D",0
"MGAT5",0
"MGAT5B",0
"MGB1",0
"MGC:5244",0
"MGC10334",0
"MGC10471",0
"MGC10520",0
"MGC10715",0
"MGC10731",0
"MGC10764",0
"MGC10765",0
"MGC10771",0
"MGC10772",0
"MGC10791",0
"MGC10796",0
"MGC10814",1.7075
"MGC10818",0
"MGC10848",0
"MGC10902",0
"MGC10924",0
"MGC10946",0
"MGC10963",0
"MGC10986",0
"MGC10993",0
"MGC11230",0
"MGC11242",0
"MGC11256",0
"MGC11257",0
"MGC11266",0
"MGC11271",0
"MGC11279",0
"MGC11332",0
"MGC11332",0
"MGC11335",0
"MGC11349",0
"MGC11352",0
"MGC1136",0
"MGC1203",0
"MGC1223",0
"MGC12904",0
"MGC13005",-1.5573
"MGC15634",0
"MGC16169",0
"MGC16384",1.4224
"MGC17330",0
"MGC17330",0
"MGC21874",0
"MGC2217",0
"MGC2376",0
"MGC2383",0
"MGC24039",0
"MGC24039",0
"MGC24039",0
"MGC24103",2.5691
"MGC24125",0
"MGC2454",0
"MGC2463",0
"MGC2470",0
"MGC2479",0
"MGC2487",0
"MGC2491",0
"MGC2494",0
"MGC2508",0
"MGC2550",0
"MGC2577",0
"MGC2592",0
"MGC2594",0
"MGC2601",0
"MGC2603",0
"MGC2615",0
"MGC2616",0
"MGC2628",0
"MGC26356",0
"MGC2652",0
"MGC2654",0
"MGC2655",0
"MGC2656",0
"MGC2668",0
"MGC26963",0
"MGC2718",0
"MGC2731",0
"MGC2742",0
"MGC2745",0
"MGC2747",0
"MGC2752",0
"MGC2771",0
"MGC2776",0
"MGC2780",0
"MGC2827",0
"MGC2835",0
"MGC2849",0
"MGC2875",0
"MGC2963",0
"MGC29671",0
"MGC29891",0
"MGC29891",0
"MGC2991",0
"MGC3020",0
"MGC3032",0
"MGC3035",0
"MGC3036",0
"MGC3037",0
"MGC3038",0
