Gene,Trial_Gene
KIAA0284,0.009960429
KIAA0524SARM,0.008570887
DKFZp761N1024,0.673335786
KIAA1117,0.020486662
FBI1,0.002864412
PP2A,0.002022751
DKFZp434L0735,-0.10203826
DKFZP586E1923,0.043421803
DKFZP586E1923,-0.049241106
KIAA0779,0.053212859
KIAA0779,0.137044511
KIAA0802,-0.089100607
KIAA1240,-0.001570921
KIAA1064,0.003051461
KIAA0931,0.062606556
DKFZp586F1019,-0.010271368
TJP3,0.15280422
HSPA6,-0.023855718
hFE65L,-0.022508003
KIAA0895,-0.178573648
RPP40,-0.038068397
KIAA0542,0.000702773
KIAA1034,0.010130976
KIAA0543,-0.015842689
KIAA0150,0.079860125
KIAA0061,-0.177734021
KIAA0974,0.079113308
KIAA0673,-0.145766476
KIAA1026,-0.631703997
NPTX2,0.02941883
FLJ00002,-0.018567147
CLCN2,-0.024730495
BRX,0.247042435
RECQL4,-0.055193999
G0S2,-0.135603582
KIAA0135,-0.00659051
CD3D,0.060349557
DKFZp586I1420,-0.008456489
KIAA0667,0.031722636
KIAA0559,-0.072771605
RNASE6,-0.27797942
HG11,0.041153864
DKFZp586A181,0.103866441
MEGF4,-0.031246619
KIAA0927,-0.003990977
KIAA0580,-3.473039187
KIF3A,-0.013251506
KIAA0363,0.043586771
SH3BP1,0.0999786
KIAA1045,-0.022332021
KIAA0557,0.094123834
KIAA0083,-0.03385985
KIAA0309,0.02113616
KIAA0290,0.017070507
DKFZp564G196,-0.263657647
DKFZp586I111,0.021281131
DKFZp586I111,0.076466237
PON3,-0.121179151
DLX5,0.003819899
KRTHB1,0.253000418
KSR1,0.031975585
KSR1,0.023074026
PENK,-0.231309229
DKFZp434A1010,0.033654451
KIAA1110,0.140896853
HOXA5,0.015753089
PRPH,0.052880881
SERPINA4,0.080912922
NKG7,0.030324252
KIAA0293,0.117523901
SST,-0.033870816
H-twist,0.073974066
KIAA0888,-0.043355119
KIAA1233,-0.050421873
AF060862,0.189752484
KIAA0574,0.006314553
BCL1,0.054423499
KIAA0525,-0.944129571
KIAA1107,-0.317007671
KIAA0659,0.046921606
DKFZp586F1018,0.208159826
SFTPD,0.019500715
KIAA0944,0.027028075
DKFZp434H2450,0.083564307
KIAA0566,0.018023163
ALOX12E,0.054045258
TACR2,0.019032253
NOL1,0.069909774
C4A,0.004694408
GLA,-0.08048174
GMPS,0.65719096
ATP1A3,-0.028925558
SELENBP1,-0.057504778
KIAA0417,0.06746671
RALA,0.005360284
SHMT2,-0.308780159
NAT1,-0.013592973
STX6,0.064053437
PVR,0.261997144
PVR,0.047698267
ELL2,-0.107412141
ELL2,-0.040132781
ETS1,0.062702829
NFKBIB,0.031885614
TC10,-0.018567093
CTSW,0.032148857
TFAP2B,-0.152266624
BCAT1,0.409327182
MTAP44,0.086409314
ADAMTS2,-0.027802811
H2BFL,0.16603862
SAA2,-0.020489416
HOXA2,-0.175934435
HLA-C,0.002404964
LSAMP,0.119154878
LBP,-0.075478738
CIS4,0.205189186
H4FD,0.013745057
PK428,0.106570634
ORM2,0.066611491
GJA5,0.039541059
GPR65,0.285334372
H2AFA,0.206939293
KLRB1,0.0574531
LHB,0.019170959
H3FB,0.312178371
PMS2L9,-0.016880767
PRKAB2,-0.04812239
CAPN3,-0.041978419
TFF2,0.216073823
MLLT1,0.230425703
SPP2,-0.114750812
GFRA3,0.141842308
PEP1,-0.103571139
H2AFN,-0.143128127
ZNF46,-0.071932017
ODF1,-0.060016068
RAP2B,0.027713639
RAP2B,-0.09154683
FSHB,0.017156826
ARSF,-0.126732261
SSTR3,0.030976698
SGCD,0.059729729
INADL,0.024802303
CMAR,-0.006588209
CACNG2,-0.051722906
MORF,0.011722773
NHLH2,0.005880715
ASIP,0.050541815
H2BFR,0.166768219
HUMNPIIY20,0.000340332
ABO,0.082963395
FHL1,0.026369726
ADMR,0.008673963
RRP4,-0.016634297
CREM,0.032901858
H3FF,0.021688588
GPR20,0.060492275
PC4,0.005981718
MCM3AP,0.571628202
OR1E1,-0.00166113
H4FI,-0.17761532
KRN1,0.045686906
PDHA2,0.129088322
RLN2,0.024741429
FOXC2,0.153929918
HES2,0.036982846
H2AFG,0.0296604
CEBPE,0.029655821
GHRH,-0.022617692
MLH3,0.021264719
PMS2L8,-0.026117605
PAX8,0.018187811
TSHB,-0.061628572
EPB4.1,0.016999703
SNX1,-0.024440854
POU5FLC8,0.013109154
CMA1,0.098430481
H1F5,0.038127832
ADAMTS2,0.001402961
ARS,0.012243473
H1F3,-0.057154093
RGS6,0.011041783
SERPINB10,0.170896412
H2BFN,0.012448402
QUAKING,-0.01290389
H2AFC,0.009628083
QUAKING,0.007304476
SNAP23,-0.025488059
PROSC,-0.025961334
P2RY11,0.026096116
SAC,-0.149321764
SPRR1A,0.003229238
TRN-SR,0.004005538
CD7,0.01402321
ARPP-19,0.021004745
H2AFI,0.08255545
SSTR5,-0.034649242
SSTR4,0.063572804
PTTG2,-0.105477477
GPR12,0.053190129
DRD3,-0.031163697
FPRL2,-0.105598492
ILT10,0.11748963
H4FK,-0.102965305
PCDH-gamma-C3,0.021718582
PCDH-gamma-C3,0.011758472
PBI,0.010120239
PBI,-0.257999627
SCYC2,0.000379733
TPSD1,0.110840072
IFNA5,-0.459081035
POM121L1,0.023964629
FGF3,0.079569958
INSL3,0.001804729
D6S49E,0.017665637
AZU1,-0.003870114
KRTHA6,0.060924237
DJ462O23.2,-0.036024781
CNP,-0.184133362
DKFZp547I194,-0.004160712
IVL,0.603070331
HOXD11,-0.190751659
EYA1C,0.009133887
EAA3,-0.012339348
P2Y10,0.11193757
H3FD,0.012964194
glycogen synthase,0.345881398
CYP21,0.062787814
human CYPXIB2,0.160827068
HOXA1,0.022690511
COL4A3,-0.009233313
MTMR2,-0.002288111
HOXA9,-0.012878971
KIAA0007,-0.009768431
KIAA0472,0.024273681
KIAA0998,-0.044715782
immunoglobulin lambda light chain,-0.005390528
RSRFC4,-0.020105991
FN,0.012242026
FN,-0.095959881
KIAA0328,-0.006606106
kinectin,-0.002391773
DKFZp434H1419,-0.198240734
DKFZp762L106,-0.036350143
KIAA1641,-0.060037712
KIAA1433,-0.056778766
KIAA0624,0.027254451
KIAA1118,0.008393843
KIAA0401,0.026024588
PMS2L13,-0.014952507
DKFZp434K114,-0.012292816
DKFZp761K0722,-0.128072108
DKFZp564F1422,0.032954009
DKFZp434N093,0.02664222
MEGF8,0.030853587
DKFZp761P19121,0.146404697
KIAA0986,-0.419227313
pyst2,0.041959673
BICD,0.141997557
KIAA0318,-0.139676489
KIAA0184,-0.175097685
HNF4,0.115346689
DKFZp566A0946,-0.016858018
KIAA1330,0.012985021
HNF4,-0.118699861
DKFZp566D133,0.029561989
DKFZp434D193,0.025343033
DKFZp434O0213,-0.013764307
c-erbA-1,0.001388353
DKFZp564J102,0.01995023
DKFZp564J102,0.016778368
MUC3B,0.04346144
KIAA0366,0.871805086
DKFZp434M0126,0.001956625
DKFZp434F0621,-0.049723435
KIAA0732,0.008880981
KIAA0117,-0.642602588
KIAA0117,-0.00690337
DKFZp564M1916,0.043155427
API5,0.060238749
API5,0.098015403
"glutamate receptor subunit, EAA2, excitatory aminoacid receptor 2",0.066898751
DBP-5,0.017625392
DKFZp434M0813,0.004039205
KIAA1731,-0.353803202
trkC,-0.106137009
SMA5,-0.029653205
DKFZp434H1215,0.041686061
DKFZp434C091,-0.131931534
DKFZp564M2422,0.006232977
KIAA1417,-0.03508494
DKFZp761G1913,0.117025493
CAGF9,0.016424028
MBL1P1,-0.121414109
KIAA0861,0.003357465
HRIHFB2003,0.048836794
KIAA1043,-0.035914468
KIAA0694,-0.241010788
KIAA0884,0.147745534
DKFZp564G1272,0.002155811
KIAA1030,-0.04297899
KIAA0912,0.004488391
DKFZp566K0524,-0.192015642
KIAA0995,-0.082428969
hHb6,0.091232686
PMS6,-0.347856501
HLA-DRB1,-0.01681133
"T3 receptor-associating cofactor-1, TRAC-1",0.022752916
E2k,0.321118396
DKFZp564P0562,0.087682644
KIAA1030,0.154927409
DTN-B2,0.021238364
DKFZp434M131,0.109274222
KIAA1142,0.04820875
KIAA0953,0.118385984
KIAA0953,-0.066596718
IDN4-GGTR7,-0.073829714
KIAA1262,-0.075956703
KIAA0467,-0.019376664
DKFZp761E0611,-0.190283786
KIAA1614,0.0881879
M1LP,0.010179078
H 36-2,0.012724937
KIAA0686,0.017986236
PMS2L14,0.047591122
PMS2L16,-0.026910733
LYST,-0.004326541
KIAA1086,-0.09071656
DKFZp434E192,0.003804386
DKFZp434E192,0.010970062
DKFZp434B094,-0.000885067
DKFZp434G232,-3.440548908
MAP,0.036738869
DKFZp434H0350,0.030771659
DKFZp434H0350,0.046223599
TCF20,-0.090584452
DKFZp564G0982,0.038665796
KIAA1006,0.001017122
DKFZp564G0982,-0.315811857
KIAA1059,0.05623062
KIAA1473,-0.028894005
KIAA0609,0.014890879
TILZ4b,0.179890113
KIAA0917,0.003525992
SMA4,-0.031360254
FLJ00048,-0.035987576
KIAA1081,0.0390822
KIAA0876,0.000740664
DKFZp434L1850,0.01097632
DKFZp564A063,0.009410023
c-erbB-3,0.097923957
HLA-DRB4,-0.183217901
plexin-B1SEP,0.009415347
HLA-DRB4,0.338020976
KIAA1655,-0.107375775
KIAA1659,0.011791882
KIAA1655,0.075528299
KIAA1653,0.106518134
KIAA1654,-0.036463143
KIAA1654,-0.040832392
KIAA1653,0.064851529
DKFZp434E1512,0.017017585
glycogenin-2,0.003684189
DKFZp564K1522,0.014899544
immunoglobulin heavy chain,-0.081983512
PLD1,-0.049899267
PLD1,-0.312993631
CYB5,0.260372985
mpp9,-0.011547488
CAMEL,0.004189418
USF2,0.013960345
HRIHFB2018,0.014009606
KIAA1659,0.082130093
retII,0.003260415
DKFZp586M2023,0.274575392
PARP2,-0.004012881
INSRR,-0.00808882
DKFZp761H087,0.008111972
DKFZp434O2417,0.076445222
DKFZp434L0610,-0.104089071
"prostaglandin GH synthase, PGGHS",-0.078226728
MTF1,-0.003980854
SHANK,0.087255099
SHANK,0.027552659
ILT11,-0.08169916
ILT11,-0.068740018
KIAA1503,-0.008663498
Evi-1,0.157682855
DKFZp564D066,0.271292174
FLJ00035,-0.410647687
FLJ00036,-0.011883054
FLJ00035,0.199793761
ITGB1,0.359851609
DKFZp434D199,0.005589812
anti-colorectal carcinoma light chain,-0.019682748
MEA11,0.030461637
HEX,-0.001309809
DKFZp434B204,0.00501155
PTGDR,0.042125794
KIAA1661,0.048284691
DKFZp564C196,0.116895456
SGLT2,-0.169125984
Rep-8,-0.01273046
DKFZp586O1422,0.00262265
G16,0.042379964
CYP2C,-0.012118144
DKFZp434F222,-0.012106921
DKFZp564C152,-0.034521895
PMS8,-0.002294591
KIAA0565,0.258857642
CYP 2C,0.003636487
PAX-3,0.018135331
DKFZp434J193,0.134615874
DKFZp434C153,0.033238641
KIAA1054,0.239309215
KIAA0707,-0.030370515
hPMCA2,0.013493468
DKFZp667H046,0.062358342
DKFZp547J2313,-0.051692219
LCB2,0.056597328
LCB2,0.006322133
DKFZp434N0435,-0.054335108
DKFZp434D2030,0.045241052
KIAA0235,0.018841301
ACBP,0.394283695
TAFII105,0.067889866
KIN27,0.038196183
endothelin-A receptor delta 3-4,0.005068003
DKFZp564K1672,-0.022834627
TFIIS,0.010201731
TINUR,0.009700387
LAMB2,-0.032778147
ELN,0.018485854
HZF8,0.086998227
HZF8,0.024874256
RPB3,0.019321255
FLJ00047,0.047518588
DKFZp434B1113,-0.008114443
PTB-1,0.004409923
KIAA0718,-0.060672562
JH8,-0.012815018
CRISP-1delta,0.307435546
CYP2A7PT,-0.008766144
CYP2A7PC,-0.000590312
DKFZp434K1235,0.037956174
KIAA0913,0.126663063
Kox1,-0.012243562
DAZ4,-0.005511496
KIAA0734,0.016277804
MOZCBP,0.00691077
MOZCBP,0.235615737
IgG VH251,0.050251788
fmr2,0.003496037
IGL,-0.004738979
IGL,-0.00204852
BMPY,0.067086603
erm,0.030488928
CAGL114,-0.016219024
LCAT,0.138437592
DKFZp564P1916,0.044396877
IGL,0.000199529
DKFZp547D104,-0.001182572
IGL,0.005735999
CD4 receptor,-0.008678189
FLJ00060,0.009350184
IGL,0.014410769
KIAA1616,0.299934683
FLJ00049,0.014314601
DKFZp761L0812,-0.073984552
FLJ00049,0.063287637
AF10CALM,0.016301301
KIAA1616,-0.242582041
FLJ00060,0.06264802
IGL,0.00182727
AF10CALM,-0.026954905
AF10,-0.032681602
AF10,0.010140508
BMPY,0.056449672
hPMS5,-0.021331124
airm,0.014200156
DKFZp434N101,0.002085244
ENO1L1,-0.037417744
Ig VL gene,0.225798151
chlordecone reductase homolog,-0.01792678
DKFZp434L187,-0.010621781
MCP-1,0.009900095
OAT1-4,0.000114468
DKFZp434A062,0.060334966
TXN delta 3,-0.054326801
S-MAG,-0.002743801
LAMB4,0.035841501
RREB1,-0.002349321
RREB1,0.320860922
GAD2,0.000241938
XB,0.137273068
ETV6-NTRK3 fusion,0.017387866
ETV6-NTRK3 fusion,0.117931736
DHFRP1,-0.548706989
CYP2C,-0.003596534
DKFZp586J1923,0.023460307
MUC8,0.010966216
TTY1,0.001914987
ZNF154,-0.018041981
SSXTSSX4v fusion,0.007737451
MTAP,-0.023643833
xp32,0.113105958
IGHM,0.010739295
DKFZp761L0812,0.261030626
ABO,0.074928268
xp33,0.264840212
KIAA1751,0.067534367
KIAA1751,0.020721871
KRTAP4.7,-0.215215349
DKFZp547P082,-0.044655676
MTG8,-0.001666016
MTG8,-0.004113099
BL34,-0.537913664
HEK7,0.331874947
CAGL114,0.002011542
KIAA1660,-0.008004528
KIAA1660,-0.142261876
GDF11,-0.000704268
GDF11,-0.011742424
hr44,0.474621499
DKFZp434M0219,-0.002356339
B1,0.026342769
CTLA8,-0.002633885
B1,0.024183079
hr44,-0.063799171
R51H2,0.216765384
PTPG1,0.103129617
ZASP,0.003938035
ZASP,-0.005434223
anti-colorectal carcinoma heavy chain,0.010555634
GABAA receptor gamma 3 subunit,-0.081751617
IKAROS,0.007776109
DKFZp434F0616,0.012060233
KIAA1112,0.056868999
CDC25C,0.059131765
PTPG1,0.052779994
SCP1,0.003229856
TCRGC2,-0.00520884
hHa5,0.009913535
DAZ,-0.004607124
D2 dopamine receptor,0.011249801
ABO,0.016185515
APC,0.013179828
xp33,-0.092020128
D2 dopamine receptor,0.016141199
WT1,0.003748735
DKFZp434K1822,-0.003348727
DKFZp434K1822,-0.027876878
ITGA2B,0.143250729
MASP-2,0.002060403
RGS7,0.224219835
homeobox gene,-0.015385292
"stem cell factor, SCF",0.07744767
H-RYK,-0.022614519
mGluR8c,0.00623055
CBFA1,0.009900751
LDLR,0.02772367
mGluR7,0.009957464
CDC25C,-0.031653544
DKFZp434D064,0.009086717
trkC,0.01371707
DKFZp564M1462,-0.133479567
fzo,0.007035147
RAGEsec,0.017971154
PCDHY,-0.001526678
SSXTSSX4v fusion,-0.009745345
ER81,0.008646938
MUC3,0.008227618
MLL2,0.08664281
MLL2,-0.000240622
IRC1c,0.000221295
Homer-2,-0.003226306
Vh26,-0.109633908
Vh26,-0.132093302
ACHR,-0.011031203
xp32,-0.029800492
NKp46,-0.001205456
"pancreatic ribonuclease, HP-RNase",-0.228964177
NKp46,0.00250346
KIAA0452,0.312418653
LDLR,0.118796473
MUC4,0.302164424
MUC4,0.002665602
MUC3,0.006960743
DKFZp434P1219,-0.188615127
HFSE-1,-0.105018694
MTAP,0.01621073
IGLV,0.007447571
JH8,0.059363666
TRIM,0.009592368
IGLV,0.016183369
NF2,0.003744172
airm,0.017214449
TSPY,0.112439588
TSPY,0.069301144
Ig VL gene,-0.177450324
ZFX,0.007864695
MUC5AC,0.098699159
ltk,-0.001848115
MUC5AC,-0.024424068
DKFZp586F0424,-0.29132381
B561,-0.013390212
DKFZp434A062,0.002765341
DKFZp586K1520,1.050155008
DKFZp434P072,0.026962311
Ig VH4,0.123513817
DKFZp547A1913,0.012600826
PHOX1,-0.016594961
VIL2,-0.013617817
VIL2,0.008425662
Ig VH4,0.008576101
ZNF154,-0.231557138
IGL,0.01230781
IGL,0.002816536
IGHV,0.010054615
TTY2,0.281194612
AML1,0.018386108
PI13,0.000238531
MCL1,0.006692504
OGL12,0.005218865
human 29,-0.01684121
IGHV,0.008393342
OGL12,0.063236685
TRP6,0.015780968
ENO1L1,0.273201078
MUC8,-0.210301894
MYO9b,-0.003936944
9306,-0.001262182
ACON,-0.059260475
olfmf2,-0.038822253
ACON,0.157809598
DKFZp586J1923,0.059831462
KIAA0393,-0.000733743
TCRB,0.014664318
TCRB,-0.113243147
keratin 19,-0.055606423
LAGE-2,0.009648468
keratin 19,-0.004407597
DKFZp434K0423,0.011816718
NCAM,0.005128084
KIAA0395,-0.003338445
FUS-CHOP,0.011634312
IL-15,-0.001053824
IL-15,0.158546627
MDM2,0.001611685
ETV6-NTRK3 fusion,0.011387509
ATF5,0.025634856
RREB1,0.012469545
XB,0.015611926
POLR2,0.099449201
POLR2,-0.004746756
TUPLE1,-0.004526257
CYBB,0.011344746
KIAA1103,-0.075418092
KIAA1103,0.024872959
S-MAG,-0.024605038
HLA-B,-0.007703484
hGDS,-0.011713706
hTNP2,0.197944445
epsilon-FD,-0.03056997
ITGA2B,0.067465382
THRA1,0.186836924
STM7,0.026546652
hPMS3,-0.013289671
hPMS5,0.005927517
sIL-6R,-0.017665067
MMAC1,-0.1446613
MMAC1,0.013052018
HSEC61,-0.14050625
GW128,0.003362943
HSPC025,0.025865655
LOC51142,0.075746758
LOC51335,0.015330465
PAI-RBP1,-0.019094991
LOC51644,-0.660598633
VPS35,0.000827438
S100A6,0.044558269
AES,-0.019116447
PP1201,0.038778765
ITM2B,-0.024908318
TMSB10,0.003134061
WDR6,-0.009820082
HRI,-0.0041338
HSPC164,0.006454272
PBEF,-0.004986018
RPL7A,0.002193825
LOC51322,-0.299612126
FLJ10856,0.000154582
PIGPC1,0.00099946
FLJ13194,4.13E-05
PDCD6IP,0.009910504
RPS9,0.001121432
LOC51094,0.317546767
LOC51137,-0.009116732
FLJ13855,-0.004513914
LOC51064,3.758309261
FLJ10830,0.277816517
RPS26,0.003091026
NOH61,0.026373071
HN1,0.395198335
SERF2,-0.003998941
A2M,0.019814518
LOC56889,0.006173669
FLJ10913,2.898912557
RAB31,0.024464674
NRBP,0.039827569
SMP1,-0.299475274
C3,0.1075208
LOC51637,-0.006109728
HSPC014,0.006785784
LOC51604,-0.011707288
LOC51280,-3.247797786
MTCH2,0.160125848
NDUFA4,0.002366672
HSPC152,0.003651745
LOC51109,-0.005305352
ARSDR1,-0.044690189
HSPC121,-0.025906357
ZIRTL,-0.107352419
FLJ20312,0.004869877
PTD008,0.167776844
ZFP106,0.014643635
GPS1,0.015366123
LOC51646,0.007543452
YKT6,0.041395244
SKB1,-2.554784616
GALNT2,-0.02676467
SNX6,0.719688378
SSR3,0.02039626
PYCS,-0.012355784
SNX5,3.663731066
DKFZP564J157,0.405310417
FLJ20657,0.023529267
HSPC155,0.041811316
UBE2H,-0.113738
MGC10924,-0.004592895
ATP5E,0.058709829
NUCKS,-0.011549577
GPP34,0.238886874
ILF3,-0.016342074
DKFZP586F1524,0.001508659
GLTSCR2,0.002256632
MGC2745,0.022923182
HSPC028,-0.676980132
FLJ10595,-0.143409055
LOC51714,0.18071151
HGRG8,0.043204656
SPIN,-0.003049068
GK001,0.633983314
FACTP140,0.657049026
pcnp,0.001083684
ARPC4,0.002365656
LOC51125,0.219567036
FLJ10773,0.156139195
LOC51729,3.587339977
LOC51632,-0.125244603
ACP33,-0.002004604
FLJ13213,-3.155915006
SAD1,-0.010114682
LOC51674,-0.006332525
NSAP1,0.028396398
LOC55969,0.013164169
FLJ10875,-0.31641454
LOC51652,-0.00331356
RNB6,-0.050656167
TFG,0.205372949
ABS,-0.053583914
PME-1,-0.030785489
LOC51631,0.042477465
HSPC126,0.320687374
NLI-IF,-0.050219272
DKFZP564K247,0.003718356
QARS,-0.839789671
TRAP150,0.000182457
PP,0.000394851
CDC42BPB,0.02520706
E2IG3,0.43567095
LOC51012,0.002708396
FLJ10702,0.005156539
FLJ13732,-0.28225057
POLR2E,-0.013326065
LOC51767,0.009058746
MDS014,-0.159409883
RBM8A,0.008183797
ALEX3,0.026547638
FLJ11274,0.033038889
NDUFA10,-0.221252157
PREB,0.012382294
DDXBP1,-0.12414704
LOC55819,0.0155585
FLJ12529,0.017563155
BACE2,-0.005036169
DREV1,0.00257599
LOC51144,0.068131077
LOC51727,-0.01152972
MIF,0.000229986
FLJ20643,-0.039874814
LOC51719,0.249771635
SUCLG1,-0.245348249
TMEPAI,0.085200483
GTF3C5,-0.087840987
SP192,-0.317932759
CDC27,-0.027457235
LOC55831,0.210793231
CL25022,0.076961041
FLJ10774,-0.011524093
FLJ10402,-0.013242486
EPS15,-0.158017898
FLJ10767,0.015855048
FLJ23462,-0.102077035
PARVA,-0.012177555
FLJ13868,0.038382147
EPLIN,0.004814211
FLJ12666,0.011409238
LOC51133,-0.18120278
FLJ20758,-0.01509153
FLJ21799,0.00311015
FXYD6,-0.094989932
LOC56851,0.332743565
FLJ20254,0.009994767
FLJ10326,0.066936746
HERC2,-0.011635196
ZIN,0.037129085
BACE,-0.041810546
FLJ13081,-0.002886064
LCP,2.844494015
HSPC071,-0.080568719
PC326,0.273393357
MLX,0.004992553
BAG3,0.014615523
PP3111,0.039411308
VPS4,-0.001877627
KIAA1169,-0.106755951
LOC51187,0.009037586
BM-009,-0.013107306
HSPC162,0.005513898
HSPC162,0.022856485
PEF,3.240751207
FLJ22195,0.012162347
HSPC023,0.417837675
HSPC033,0.01590818
C11ORF23,0.015579947
FLJ14225,-0.036153571
LOC54472,-0.010237593
LOC51081,-3.005968639
LOC51056,-0.015484253
STUB1,0.004686834
FLJ10850,-0.030535496
HDAC7,0.00953141
DKFZP434L1021,0.009392941
FLJ20080,-0.130300285
FLJ10769,-0.011840518
LOC55914,0.019765752
MDS023,0.011100206
FLJ10350,0.020477674
FLJ20277,-0.022763918
BTBD1,3.896457848
HSPC140,0.149984378
FLJ20396,0.283835092
DKFZP564B147,0.017978691
IMAGE3455200,0.29861524
LOC51070,0.043289335
KIAA0244,0.145562691
MIL1,-0.006387328
MASA,0.01412396
AF093680,-2.785686169
PTD009,-0.419085015
PTD009,0.31707451
LOC56993,0.011626649
FLJ20551,-0.103961989
NOLA3,0.081538311
DXS6984E,-0.002116489
FLJ20343,-2.205092603
HCNGP,0.016603932
NIBAN,-0.270142302
TSSC1,-0.02015457
C11ORF2,-0.009313201
KIAA1194,-0.125842234
MP1,0.189956413
FLJ20420,-0.016759708
LOC51181,3.321534493
TM7SF3,0.026825456
LOC51186,-0.075391536
LOC51143,-0.021127358
SEPX1,0.62889892
HSA243666,-0.169910098
NET-6,0.922749312
FLJ20484,-0.020867548
FXC1,0.037603364
MRG15,-0.000924868
RNASE6PL,-0.05619148
RNASE6PL,-0.080262373
BAZ1A,-0.003670874
FLJ20752,-0.013490569
HEI10,3.498955804
LOC51170,-0.497087691
LOC51292,-0.030153768
FLJ10355,0.008163408
MGC4342,0.023144655
MAT2B,-0.011878357
FLJ20542,-0.003843653
CGI-44,0.194385849
PHLDA1,0.210235388
PHLDA1,0.125951784
PHLDA1,0.106367678
LOC51116,0.00620301
SCYB14,0.160184428
FKBP3,0.013370126
FLJ10276,0.045276165
ZNF22,-0.044688008
LOC51065,0.006279136
FLJ10099,0.879578498
PRC1,-0.001720933
MGC2479,0.025085909
UBL5,0.036803708
SE20-4,0.02016365
LOC51164,-0.020115098
FLJ12549,-0.024343004
LOC56897,-0.005331437
FLJ10509,0.013396139
FLJ22242,0.001029981
FLJ21324,-0.003850714
FLJ13222,0.041979471
SCAD-SRL,3.619149207
LOC51231,-0.007802856
LOC51307,-0.001952497
LOC51660,0.650717542
PECI,0.280465059
HSPC009,0.175417635
HSPC145,0.18723155
ELOVL1,3.252845382
FLJ13725,0.028466248
GIT1,0.000791131
PRO1635,-0.054862755
SNN,0.000629539
LOC51024,-0.164082216
FLJ20273,-0.289565044
LOC51068,-0.036021318
MGC3035,0.007446744
FLJ10241,0.008886432
LOC51203,0.26009454
FLJ10330,0.034730967
PRO1068,0.002226265
LOC51138,0.043831717
FLJ21939,-0.045704368
PTMS,0.009045233
PTMS,0.005880547
LOC51021,0.016339244
FLJ12492,0.199203344
BUP,-0.113068825
L13,0.001144642
BM-002,0.101716016
FLJ12442,-0.01080357
LOC57130,0.018310681
FLJ20585,-0.213262149
FLJ10904,-0.034227419
LOC51283,-0.011820533
NOC4,0.006078857
CGBP,0.100416027
LOC51123,0.014512483
FLJ13154,0.012383337
MEA,0.558915753
CEP4,-0.022168585
NAKAP95,0.03262009
C11ORF15,0.001811048
SLC12A7,0.023865156
FLJ10154,0.011706856
FLJ22301,0.039541884
MGC5627,-0.015373594
GMPPA,-0.004660565
HSPC070,0.011588189
HSPC166,0.029697633
FLJ10407,-0.060917883
LOC51647,-0.031266775
AAAS,0.061890183
FLJ10308,0.027775646
LOC51304,-0.012121233
FLJ22561,0.000127514
FAF1,0.007656478
FLJ20550,-0.028889403
UBP1,0.143640932
FLJ14038,0.045230525
FXYD5,-0.295976238
LOC51612,-0.025830611
NPDC1,0.018662266
SH3D5,0.012717851
GTR2,0.003389457
DKFZP564N1363,0.022071769
WDR11,0.145721527
HRB,-0.298498929
FLJ20093,-0.004751836
HSMNP1,-0.309053618
LOC55858,0.284161128
FLJ11210,-0.032450505
MGC2491,0.302438329
HT008,-0.694328896
FLJ10147,-0.042602824
NDUFC2,0.006748446
LOC51071,2.268489543
FLJ20062,0.006230779
FLJ20287,0.043828126
LOC51073,0.011755751
FLJ10567,0.003142065
FLJ21016,0.333161972
FLJ10483,-0.033590765
FLJ14153,0.003234489
HCNP,0.034293279
LOC55907,-0.020867893
MGC2616,-0.028849451
TMEM2,0.20562167
GGA1,0.085049349
FLJ10604,-0.100377115
LOC51759,0.017327518
RBX1,0.021834929
TIM23,-0.139116364
TIM23,-0.650762019
HMOX2,0.07004845
SENP2,0.01515684
C21ORF59,-0.652899014
FLJ20296,-0.024919895
FLJ10853,-0.043170917
FLJ10579,0.005648547
NFYB,0.023964704
MGC4368,-0.009196549
FLJ20085,-0.155874983
LENG5,0.146835569
NIF3L1,-0.007581426
FLJ10290,0.009393922
LOC51290,0.238841197
LOC51312,0.006310847
FLJ13159,-0.004475036
MKKS,-0.022218389
FLJ10813,-0.049458029
APMCF1,0.003099713
FLJ12878,0.00458891
LOC51185,-0.000694781
SCAMP2,0.028476025
FLJ22056,-0.00156027
LOC57761,-1.965447761
LOC55830,3.451506937
LOC55830,-0.064562942
FLJ13111,0.176688464
DKFZp434K1210,0.246270159
ARL5,-0.182263705
FLJ11856,0.023028672
HMG20A,-0.053836836
FLJ12118,0.006012732
FLJ12150,-0.011021788
FLJ10534,-0.017919038
SPEC1,0.006700966
APPL,-0.02491345
MGC2592,-0.632652218
NDUFA8,0.209720531
FLJ20561,0.016044082
HNOEL-iso,-0.280337821
MCT-1,0.249654677
FLJ21347,-0.007236567
FLJ11730,0.109346173
LOC51773,0.003124916
LOC51321,-0.694441679
LOC56997,-0.021182183
FLJ10305,0.033273699
LOC51015,3.772481869
VPS42,0.141395129
PRO2577,0.004634055
WHSC1L1,0.024717444
FLJ13263,-0.017875076
FLJ22471,-0.010530108
MAGEF1,0.09150003
CHMP1.5,0.02363423
FLJ12716,-0.017292674
FLJ21935,0.304618668
FLJ20373,-0.013881232
CLDN1,-0.142003691
C16orf5,0.023209457
TUSP,-0.576487154
FLJ10511,0.003535249
CATX-8,-0.016857117
FLJ20989,0.005775048
TIMM13B,0.312882895
SAS,-0.291007275
HSPC051,0.003799826
FLJ11240,-0.013118701
