"Gene","BRIP1"
"SEPP1",-0.2212
"SEPSECS",0
"42988.0000",0
"42989.0000",0
"42990.0000",0
"42992.0000",0
"42980.0000",0
"42981.0000",0
"42982.0000",0
"42983.0000",0
"SEPT5-GP1BB",0
"42984.0000",0
"42985.0000",0
"42986.0000",0
"42987.0000",0
"SEPX1",0
"SERAC1",0
"SERBP1",-2.2585
"SERF1",0
"SERF1A",0
"SERF1B",0
"SERF2",0
"SERGEF",-3.5533
"SERHL2",0
"SERINC1",0
"SERINC2",0
"SERINC3",-0.8407
"SERINC3",-0.1776
"SERINC4",0
"SERINC5",0
"SERP1",0
"SERP2",0
"SERPI0.01",-0.3291
"SERPI0.010",0
"SERPI0.011",0
"SERPI0.012",0
"SERPI0.02",0
"SERPI0.03",0
"SERPI0.04",0
"SERPI0.05",0
"SERPI0.06",0
"SERPI0.07",0
"SERPI0.09",0
"SERPINB1",-1.4724
"SERPINB1",-0.1179
"SERPINB10",0
"SERPINB11",0
"SERPINB12",0
"SERPINB13",1.575
"SERPINB13",-0.7197
"SERPINB2",-0.323
"SERPINB2",-0.1742
"SERPINB3",1.6058
"SERPINB4",1.5211
"SERPINB5",0
"SERPINB6",-0.0217
"SERPINB6",-0.1572
"SERPINB7",0.3136
"SERPINB8",-0.5245
"SERPINB8",0.118
"SERPINB9",-0.2247
"SERPINB9",-0.1423
"SERPINB9P1",0
"SERPINC1",0
"SERPIND1",-0.0954
"SERPINE1",0
"SERPINE2",1.3628
"SERPINE3",0
"SERPINF1",-0.453
"SERPINF2",0
"SERPING1",0
"SERPINH1",0
"SERPINI1",0
"SERPINI2",0
"SERTAD1",-0.5891
"SERTAD2",-0.2057
"SERTAD3",-0.027
"SERTAD4",-0.0557
"SERTM1",0
"SESN1",0.0533
"SESN1",-0.205
"SESN2",0
"SESN3",-0.42
"SESTD1",0
"set",0
"SET",0
"SET07",0
"SETBP1",0.8142
"SETD1A",-0.0881
"SETD1B",-0.3536
"SETD2",0.1524
"SETD2",1.0401
"SETD3",-0.9895
"SETD4",0
"SETD5",0
"SETD6",0
"SETD7",-0.6528
"SETD7",-0.1046
"SETD8",-0.9366
"SETD8",-0.1782
"SETD9",0
"SETDB1",0.0419
"SETDB1",-1.3605
"SETDB2",0
"SETMAR",0
"SETX",-0.1253
"SEZ6",0
"SEZ6L",0
"SEZ6L2",0
"SF1",-0.2064
"SF3A1",0
"SF3A2",0
"SF3A3",0
"SF3B1",0
"SF3B2",0
"SF3B3",0
"SF3B4",0
"SF3B5",0
"SF3B6",0
"SFI1",0
"sflt",0
"SFMBT1",0.2145
"SFMBT2",-0.0565
"SFN",0
"SFPQ",-0.4823
"SFR1",0
"SFRP1",0
"SFRP2",0
"SFRP4",0
"SFRP5",0
"SFRS1",0
"SFRS12",-0.4214
"SFRS15",-0.1202
"SFRS17A",0
"SFRS2",0
"SFRS2IP",0
"SFRS3",0
"SFRS6",-2.3022
"SFRS6",-4.0219
"SFRS7",0
"SFRS9",0.7203
"SFSWAP",0
"SFT2D1",0
"SFT2D2",0
"SFT2D3",0
"SFTA1P",0
"SFTA2",0
"SFTA3",0
"SFTP1",0
"SFTP3",0
"SFTPA1",0
"SFTPA2",0
"SFTPB",0
"SFTPC",0
"SFTPD",0
"SFXN1",0
"SFXN2",0.099
"SFXN3",-0.7296
"SFXN3",-0.5907
"SFXN4",0
"SFXN5",0
"SGCA",0
"SGCB",0.353
"SGCD",0
"SGCE",0
"SGCG",0
"SGCZ",0
"SGEF",0
"SGF29",0
"SGIP1",-0.4874
"SGIP1",0.2061
"SGK",0.4078
"SGK1",0
"SGK2",-0.0125
"SGK2",0.0234
"SGK223",0
"SGK3",0.052
"SGKL",0
"SGLT2",0
"SGMS1",0
"SGMS2",0
"SGO1",0
"SGO2",0
"SGOL1",0.0038
"SGOL1",0.0634
"SGOL2",0
"SGP28",0
"SGPL1",-0.075
"SGPL1",0.5397
"SGPP1",0
"SGPP2",-0.3564
"SGPP2",-0.3656
"SGRF",0
"SGSH",0.1156
"SGSM1",0
"SGSM2",0
"SGSM3",0
"SGT1",0
"SGTA",0
"SGTB",0
"SGY-1",0
"SH120",0
"SH2B",0
"SH2B1",-0.1258
"SH2B2",0
"SH2B3",-0.0175
"SH2D1A",0
"SH2D1B",0
"SH2D2A",0
"SH2D3A",0.647
"SH2D3C",-0.5277
"SH2D4A",-0.8447
"SH2D5",-0.3866
"SH2D5",-0.2817
"SH2D7",0
"SH3BGR",0
"SH3BGRL",0
"SH3BGRL2",0
"SH3BGRL3",0
"SH3BP1",-0.3649
"SH3BP1",-0.5595
"SH3BP2",0
"SH3BP4",-0.5315
"SH3BP5",0
"SH3BP5L",0
"SH3D19",-0.4704
"SH3D19",-0.2442
"SH3D21",0
"SH3D5",0
"SH3GL1",0
"SH3GL2",0
"SH3GL3",0
"SH3GLB1",0
"SH3GLB2",0
"SH3KBP1",-2.5564
"SH3KBP1",-1.3015
"SH3P12",0
"SH3PXD2A",0
"SH3PXD2B",-0.3762
"SH3PXD2B",-0.6802
"SH3RF1",-0.0387
"SH3RF1",-0.5271
"SH3RF2",0
"SH3RF3",0
"SH3TC1",0
"SH3TC2",0.205
"SH3TC2",-0.0124
"SH3YL1",1.2508
"SHANK",0
"SHANK1",0
"SHANK3",0
"SHARPIN",0
"SHB",-0.415
"SHB",-0.3752
"SHBG",0
"SHC1",0.1829
"SHC1",-0.4022
"SHC2",0
"SHC3",0
"SHC4",-0.5982
"SHC4",-0.4585
"SHCBP1",-0.0084
"SHCBP1L",0
"SHD",0
"SHE",0
"SHF",-0.532
"SHF",-0.2188
"SHFM1",0
"SHH",-0.3074
"SHISA2",0
"SHISA3",0
"SHISA4",0
"SHISA5",0
"SHISA6",0
"SHISA7",0
"SHISA9",0
"SHKBP1",0
"SHMT",0
"SHMT1",0
"SHMT2",-0.3511
"SHMT2",-0.4552
"SHOC2",0
"SHOX",0.025
"SHOX",0.2302
"SHOX2",-0.1727
"SHPRH",0
"SHQ1",0
"SHROOM1",0.069
"SHROOM2",0
"SHROOM3",0
"SHROOM4",0
"SHTN1",0
"SI",0
"SIAE",0
"SIAH1",-0.4003
"SIAH2",-0.8489
"SIAH3",0
"SIAHBP1",-0.1823
"SIAHBP1",-0.2125
"SIAT4A",0
"SIAT8B",0
"SIAT8C",0
"SIAT8D",0
"Sid1669",0
"SID6-306",0
"SIDT1",0
"SIDT2",0.1398
"SIG11",0
"SIGIRR",-2.6034
"SIGLEC1",0.0969
"SIGLEC1",-0.0446
"SIGLEC10",0
"SIGLEC11",0
"SIGLEC12",0
"SIGLEC14",0
"SIGLEC15",0
"SIGLEC5",0
"SIGLEC6",0
"SIGLEC7",0.0833
"SIGLEC7",-0.0064
"SIGLEC8",-0.0892
"SIGLEC9",0
"SIGLECL1",0
"SIGMAR1",0
"SIK1",0
"SIK2",0
"SIK3",0
"SIKE1",0
"sIL-6R",0
"SIL1",0
"SIM1",-0.6511
"SIM2",0.1025
"SIMC1",0
"SIN3A",-0.4868
"SIN3B",0
"SIP1",0
"SIP1-beta",0
"SIP1-delta",0
"SIP1-gamma",0
"SIPA1",0
"SIPA1L1",0
"SIPA1L2",0
"SIPA1L3",0
"SIRP-b2",0
"SIRP-BETA-1",0
"SIRPA",0
"SIRPB1",-0.1485
"SIRPB1",-0.0503
"SIRPB2",0
"SIRPD",0
"SIRPG",0
"SIRT1",-0.2189
"SIRT2",2.027
"SIRT3",0.5689
"SIRT3",-0.0579
"SIRT3",1.004
"SIRT4",0.0051
"SIRT5",0.0822
"SIRT5",1.0112
"SIRT6",0.1157
"SIRT7",0.1846
"SIT1",0
"SIVA1",-0.2693
"SIX1",0.0919
"SIX2",-0.0304
"SIX3",-0.466
"SIX4",0.0578
"SIX5",0.0349
"SIX6",0.0012
"SKA1",0
"SKA2",0
"SKA3",0
"SKAP1",-0.6881
"SKAP2",-0.1731
"SKB1",0
"SKI",1.0119
"SKI",-0.0252
"SKIDA1",0
"SKIL",-0.4626
"SKIV2L",0
"SKIV2L2",0
"SKP1",0
"SKP1A",0
"SKP2",-1.0209
"SLA",0
"SLA/LP",-0.0548
"SLA/LP",-0.0526
"SLA2",0.0262
"SLAIN1",0
"SLAIN2",0
"SLAMF1",0
"SLAMF6",0
"SLAMF7",0
"SLAMF8",0
"SLAMF9",0
"SLBP",0.4327
"SLC10A1",0
"SLC10A2",0
"SLC10A3",0
"SLC10A4",-0.0303
"SLC10A5",0
"SLC10A6",0
"SLC10A7",-0.0441
"SLC10A7",0.0835
"SLC11A1",-0.2074
"SLC11A1",-0.0184
"SLC11A2",0
"SLC12A1",0
"SLC12A2",0
"SLC12A3",0
"SLC12A4",0
"SLC12A5",0
"SLC12A6",-0.2256
"SLC12A7",0
"SLC12A9",0
"SLC13A1",0
"SLC13A2",0
"SLC13A3",0
"SLC13A4",-0.5064
"SLC13A5",0
"SLC14A1",0
"SLC14A2",0
"SLC15A1",0
"SLC15A2",-0.187
"SLC15A3",0
"SLC15A4",0
"SLC15A5",0
"SLC16A1",0
"SLC16A10",0.1206
"SLC16A11",0
"SLC16A12",0
"SLC16A13",0
"SLC16A14",0
"SLC16A2",0
"SLC16A3",-0.1145
"SLC16A4",-0.6996
"SLC16A5",0.52
"SLC16A6",0
"SLC16A7",0
"SLC16A8",0
"SLC16A9",-0.3613
"SLC17A1",0
"SLC17A2",0
"SLC17A3",0
"SLC17A4",0
"SLC17A5",0
"SLC17A6",0
"SLC17A7",-0.4295
"SLC17A8",0
"SLC18A1",0
"SLC18A2",0
"SLC18A3",0
"SLC18B1",0
"SLC19A1",0
"SLC19A2",0
"SLC19A3",0
"SLC1A1",-0.1132
"SLC1A1",-0.1053
"SLC1A2",0
"SLC1A3",-2.0267
"SLC1A3",-0.1963
"SLC1A4",0.1406
"SLC1A4",-0.1409
"SLC1A5",0
"SLC1A6",0
"SLC1A7",0
"SLC20A1",0.0112
"SLC20A1",-1.9291
"SLC20A2",-0.2768
"SLC21A11",0
"SLC21A12",0
"SLC21A14",0
"SLC21A3",0
"SLC21A8",0
"SLC22A1",0
"SLC22A10",0
"SLC22A11",-0.459
"SLC22A12",0
"SLC22A13",0
"SLC22A14",0
"SLC22A15",-0.4254
"SLC22A16",0
"SLC22A17",-0.0042
"SLC22A18",0
"SLC22A18AS",0
"SLC22A2",0
"SLC22A20",0
"SLC22A23",0
"SLC22A24",0
"SLC22A25",0
"SLC22A3",0
"SLC22A4",-0.0408
"SLC22A5",0
"SLC22A6",0
"SLC22A7",0
"SLC22A8",0
"SLC22A9",0
"SLC23A1",0
"SLC23A2",-0.0988
"SLC23A3",0
"SLC24A1",0
"SLC24A2",0
"SLC24A3",-0.0522
"SLC24A3",0.0179
"SLC24A4",0
"SLC24A5",0
"SLC24A6",-0.1909
"SLC25A1",-0.0794
"SLC25A10",0
"SLC25A11",0
"SLC25A12",0
"SLC25A13",-2.4139
"SLC25A13",0.0289
"SLC25A14",0
"SLC25A15",0
"SLC25A16",-0.0437
"SLC25A17",0
"SLC25A18",0
"SLC25A19",0
"SLC25A2",0
"SLC25A20",-1.0078
"SLC25A21",0
"SLC25A22",0
"SLC25A23",1.1861
"SLC25A23",1.1168
"SLC25A24",0
"SLC25A25",-2.0573
"SLC25A25",-0.3198
"SLC25A26",0
"SLC25A27",0
"SLC25A28",0
"SLC25A29",0
"SLC25A3",0
"SLC25A30",0
"SLC25A31",0
"SLC25A32",0
"SLC25A33",0
"SLC25A34",0
"SLC25A35",0
"SLC25A36",0
"SLC25A37",-0.1945
"SLC25A37",-0.2191
"SLC25A38",-0.6932
"SLC25A39",0
"SLC25A4",0.2011
"SLC25A40",-0.2549
"SLC25A40",0.0489
"SLC25A40",-0.3087
"SLC25A41",0.0781
"SLC25A42",0
"SLC25A43",0
"SLC25A44",0
"SLC25A45",0
"SLC25A46",0
"SLC25A47",0
"SLC25A5",0
"SLC25A5-AS1",0
"SLC25A51",0
"SLC25A52",0
"SLC25A53",0
"SLC25A5P1",0
"SLC25A6",-0.1167
"SLC26A1",0
"SLC26A10",-0.1
"SLC26A10",-0.2211
"SLC26A11",0
"SLC26A2",-0.1849
"SLC26A3",0
"SLC26A4",0
"SLC26A5",0
"SLC26A6",0
"SLC26A7",0
"SLC26A8",0
"SLC26A9",0
"SLC27A1",0
"SLC27A2",0
"SLC27A3",0.5719
"SLC27A4",0
"SLC27A5",0
"SLC27A6",0
"SLC28A1",0
"SLC28A2",0
"SLC28A3",0
"SLC29A1",0
"SLC29A2",0
"SLC29A3",0
"SLC29A4",0
"SLC2A1",-0.1268
"SLC2A10",0
"SLC2A11",0
"SLC2A12",-0.1415
"SLC2A13",0
"SLC2A14",0
"SLC2A2",0
"SLC2A3",-0.2247
"SLC2A3",-0.364
"SLC2A4",-0.1699
"SLC2A4",0.3239
"SLC2A4RG",-0.165
"SLC2A4RG",0.0838
"SLC2A5",0
"SLC2A6",0
"SLC2A7",0
"SLC2A8",0
"SLC2A9",0
"SLC30A1",0.7986
"SLC30A1",-0.7946
"SLC30A10",0
"SLC30A2",0
"SLC30A3",0
"SLC30A4",-0.1256
"SLC30A5",0
"SLC30A6",0
"SLC30A7",0
"SLC30A8",0
"SLC30A9",-0.224
"SLC31A1",0
"SLC31A2",0
"SLC32A1",0
"SLC33A1",-0.0209
"SLC34A1",0
"SLC34A3",0
"SLC35A1",-0.5612
"SLC35A1",-0.2596
"SLC35A2",0.4056
"SLC35A2",-0.0404
"SLC35A3",0
"SLC35A4",0
"SLC35A5",0
"SLC35B1",0.2169
"SLC35B2",-0.3844
"SLC35B3",0
"SLC35B4",-0.0794
"SLC35B4",0.181
"SLC35C1",0
"SLC35C2",0
"SLC35D1",0
"SLC35D2",-0.8827
"SLC35D3",0
"SLC35E1",0
"SLC35E2",0
"SLC35E2B",0
"SLC35E3",0.0273
"SLC35E3",0.0496
"SLC35E4",-0.1976
"SLC35F1",0
"SLC35F2",0
"SLC35F3",0
"SLC35F4",0
"SLC35F5",0
"SLC35F6",0
"SLC35G1",0
"SLC35G2",0
"SLC35G3",0
"SLC35G5",0
"SLC35G6",0
"SLC36A1",-0.4148
"SLC36A2",0
"SLC36A3",0
"SLC36A4",0
"SLC37A1",0
"SLC37A2",0
"SLC37A3",-0.0304
"SLC37A3",-0.6369
"SLC37A3",-0.8619
"SLC37A4",0
"SLC38A1",0
"SLC38A10",0
"SLC38A11",0
"SLC38A2",-0.5329
"SLC38A2",0.1672
"SLC38A3",0
"SLC38A4",0
"SLC38A5",-0.5044
"SLC38A6",0
"SLC38A7",0
"SLC38A8",0
"SLC38A9",0
"SLC39A1",0
"SLC39A10",0
"SLC39A11",0.3444
"SLC39A11",-0.111
"SLC39A12",0
"SLC39A14",0
"SLC39A2",0
"SLC39A3",0.163
"SLC39A3",-0.0051
"SLC39A3",0.07
"SLC39A4",0
"SLC39A5",0
"SLC39A6",6.6033
"SLC39A6",-0.7976
"SLC39A7",0
"SLC39A8",0.235
"SLC39A9",-0.2064
"SLC3A1",0
"SLC3A2",0
"SLC40A1",0
"SLC41A1",0
"SLC41A2",0
"SLC41A3",0
"SLC43A1",0.1935
"SLC43A2",0.1041
"SLC43A2",-0.4893
"SLC43A3",-2.1555
"SLC43A3",-1.672
"SLC44A1",0
"SLC44A2",0
"SLC44A3",-1.4412
"SLC44A4",0
"SLC44A5",0
"SLC45A2",0
"SLC45A3",0
"SLC45A4",0
"SLC46A1",0
"SLC46A2",0
"SLC46A3",0
"SLC47A1",0
"SLC47A2",0
"SLC48A1",0
"SLC4A1",0
"SLC4A10",0
"SLC4A11",0
"SLC4A1AP",0
"SLC4A2",0
"SLC4A4",0.1284
"SLC4A4",0.0166
"SLC4A5",0
"SLC4A7",0
"SLC4A8",-0.0468
"SLC4A9",0
"SLC50A1",0
"SLC51A",0
"SLC51B",0
"SLC52A1",0
"SLC52A2",0
"SLC52A3",0
"SLC5A1",0.5482
"SLC5A10",0
"SLC5A11",0
"SLC5A12",0
"SLC5A2",-0.6861
"SLC5A3",0.0926
"SLC5A4",0
"SLC5A5",0
"SLC5A6",4.0064
"SLC5A6",-1.0321
"SLC5A7",0
"SLC5A8",0
"SLC5A9",0
"SLC6A1",0
"SLC6A11",0
"SLC6A12",0
"SLC6A13",0
"SLC6A14",-1.1146
"SLC6A15",-0.1212
"SLC6A15",-0.0831
"SLC6A15",-0.1624
"SLC6A16",0
"SLC6A17",0
"SLC6A18",0.2492
"SLC6A19",0
"SLC6A2",0
"SLC6A20",0
"SLC6A3",0
"SLC6A4",0
"SLC6A5",0
"SLC6A6",0
"SLC6A7",0
"SLC6A8",-0.6212
"SLC6A8",-0.2604
"SLC6A9",0
"SLC7A1",0
"SLC7A10",0.1109
"SLC7A11",0.3274
"SLC7A13",0
"SLC7A14",0
"SLC7A2",-0.1201
"SLC7A3",0
"SLC7A4",0
"SLC7A5",-0.5512
"SLC7A6",0.3836
"SLC7A6",-0.4455
"SLC7A6OS",0
"SLC7A7",0
"SLC7A8",1.6647
"SLC7A9",0
"SLC8A1",0.1717
"SLC8A1",0.1523
"SLC8A2",-0.2465
"SLC8A3",0
"SLC8B1",0
"SLC9A1",0
"SLC9A2",0
"SLC9A3",-0.0943
"SLC9A3R1",0.2272
"SLC9A3R2",0
"SLC9A4",0
"SLC9A5",0.0876
"SLC9A6",0
"SLC9A7",0
"SLC9A8",0
"SLC9A9",-0.5157
"SLC9A9",-0.0656
"SLC9B2",0
"SLC9C1",0
"SLC9C2",0
"SLCO1A2",0.0825
"SLCO1B1",0
"SLCO1B3",0
"SLCO1B7",0
"SLCO1C1",0
"SLCO2A1",0
"SLCO2B1",0.1025
"SLCO3A1",-0.3293
"SLCO4A1",-0.0674
"SLCO4C1",0.1626
"SLCO4C1",-0.0588
"SLCO5A1",0.1802
"SLCO6A1",0
"SLF1",0
"SLF2",0
"SLFN11",-0.0074
"SLFN12",0
"SLFN13",0
"SLFN14",0
"SLFN5",-0.1038
"SLFNL1",0
"SLIRP",0
"SLIT1",0
"SLIT2",0
"SLITRK1",0
"SLITRK2",0
"SLITRK3",0
"SLITRK4",0
"SLITRK5",0
"SLITRK6",-0.4616
"SLK",0
"SLMAP",0
"SLMO2",0
"SLN",0
"SLP65",0
"SLPI",-0.3604
"SLPI",-0.5281
"SLTM",-0.3714
"SLTM",-3.6608
"SLU7",0
"SLURP1",0.0598
"SLX1B",0
"SLX4",0
"SLX4IP",0
"SMA3",0
"SMA4",0
"SMA5",0
"SMAC",0
"SMAD1",0.0417
"SMAD1",0.0751
"SMAD2",0.1785
"SMAD3",-2.1455
"SMAD3",-0.8201
"SMAD4",-0.0038
"SMAD5",-0.0887
"SMAD6",-0.4702
"SMAD7",-0.3154
"SMAD9",0.1597
"SMAGP",0
"sMAP",0
"smap-2b",0
"smap-3",0
"SMAP1",0
"SMAP2",0
"SMARCA1",-4.0898
"SMARCA2",0.207
"SMARCA2",-0.3517
"SMARCA4",-0.3182
"SMARCA4",0.0565
"SMARCA5",-0.6023
"SMARCA6",0
"SMARCAD1",-0.0856
"SMARCAL1",0.3447
"SMARCB1",-0.4921
"SMARCC1",1.2067
"SMARCC1",-0.1631
"SMARCC2",-0.1298
"SMARCC2",-0.252
"SMARCD1",0.0469
"SMARCD1",-1.9033
"SMARCD2",1.0324
"SMARCD3",-0.0376
"SMARCE1",0
"SMARCF1",0
"SMART-3",0
"SMART-4",0
"SMC1A",-4.0651
"SMC1A",0.004
"SMC2",0
"SMC3",0
"SMC4",0
"SMC5",0
"SMC6",0.6658
"SMCHD1",0
"SMCO1",0
"SMCO2",0
"SMCO3",0
"SMCO4",0
"SMCP",-0.194
"SMCR7",0
"SMCR7L",-1.105
"SMCR7L",-0.231
"SMCR8",0
"SMCY",0
"SMDT1",0
"SMG1",0
"SMG5",-6.4283
"SMG6",0
"SMG7",0
"SMG8",0
"SMG9",0
"SMIM1",0
"SMIM10",0
"SMIM10L2A",0
"SMIM10L2B",0
"SMIM11A",0
"SMIM12",0
"SMIM13",0
"SMIM14",0
"SMIM15",0
"SMIM19",0
"SMIM21",0
"SMIM24",0
"SMIM3",0
"SMIM4",0
"SMIM5",0
"SMIM6",0
"SMIM7",0
"SMIM8",0
"SMIM9",0
"SMKR1",0
"SMLR1",0
"SMN1",0
"SMN2",0
"SMNDC1",0
"SMO",-1.9039
"smoc1",0
"SMOC1",2.8033
"SMOC1",0.0981
"SMOC2",0
"SMOH",0
"SMOX",0
"SMP1",0
"SMPD1",0
"SMPD2",0
"SMPD3",0
"SMPD4",0
"SMPDL3A",-0.7143
"SMPDL3A",-0.6001
"SMPDL3B",-0.4802
"SMPX",0
"SMR3A",0
"SMR3B",0
"SMS",0
"SMS3",0
"SMTN",0
"SMTNL1",0
"SMTNL2",0
"SMU1",0
"SMUG1",0
"SMURF1",-0.1016
"SMURF1",-0.151
"SMURF2",-0.237
"SMURF2",-0.0753
"SMYD1",0.0845
"SMYD2",0
"SMYD3",-0.277
"SMYD3",-5.5085
"SMYD4",0.6183
"SMYD4",0.2661
"SMYD5",-0.0995
"SN",0
"S0.0G1",0.0404
"S0.0I1",0
"S0.0I2",0.4789
"S0.0I3",0
"S0.0P23",-1.1343
"S0.0P25",0
"S0.0P29",0
"S0.0P47",0
"S0.0P50",0
"S0.0P91",0
"S0.0PC1",-0.9987
"S0.0PC2",-0.4098
"S0.0PC3",-0.541
"S0.0PC4",0.4529
"S0.0PC4",-0.5854
"S0.0PC5",-2.9191
"S0.0PC5",-0.2509
"S0.0PIN",0
"SNCA",0
"SNCAIP",0
"SNCB",0.4628
"SNCG",0
"SND1",-0.0395
"SND1-IT1",0
"SNED1",0
"SNF1LK",-0.5578
"SNF1LK",-1.2944
"SNF1LK",-4.553
"SNF8",-0.1299
"SNFT",-0.132
"SNHG5",0
"SNHG8",-0.7351
"SNIP1",0.008
"SNIP1",-0.4181
"SNN",0
"SNORA10",0
"SNORA14A",0
"SNORA15",0
"SNORA16B",0
"SNORA17",0
"SNORA20",0
"SNORA22",0
"SNORA24",0
"SNORA25",0
"SNORA27",0
"SNORA29",0
"SNORA33",0
"SNORA35",0
"SNORA36A",0
"SNORA52",0
"SNORA5A",0
"SNORA5B",0
"SNORA5C",0
"SNORA60",0
"SNORA63",0
"SNORA65",0
"SNORA67",0
"SNORA69",0
"SNORA70",0
"SNORA70C",0
"SNORA9",0
"SNORD103A",0
"SNORD103B",0
"SNORD116-10",0
"SNORD116-20",0
"SNORD116-4",0
"SNORD116-6",0
"SNORD123",0
"SNORD124",0
"SNORD125",0
"SNORD13",0
"SNORD13P2",0
"SNORD141A",0
"SNORD14A",0
"SNORD18C",0
"SNORD2",0
"SNORD22",-0.8014
"SNORD23",0
"SNORD24",0
"SNORD33",0
"SNORD36B",0
"SNORD46",0
"SNORD54",0
"SNORD61",0
"SNORD62A",0
"SNORD8",0
"SNORD83A",0
"SNORD96B",0
"SNPH",-0.0527
"SNRK",0.4205
"SNRK",0.0845
"SNRNP200",0
"SNRNP25",0
"SNRNP27",0
"SNRNP35",0
"SNRNP40",0
"SNRNP48",0
"SNRNP70",0
"SNRPA",0.3256
"SNRPA",0.5951
"SNRPA",-0.2273
"SNRPA1",0
"SNRPB",0
"SNRPB2",0
"SNRPC",0
"SNRPD1",0
"SNRPD2",-0.0642
"SNRPD3",0
"SNRPE",0
"SNRPEP2",0
"SNRPF",0
"SNRPG",0
"SNRPN",-0.3701
"SNT-1",0
"SNT-2",0
"SNTA1",0
"SNTB1",0
"SNTB2",-2.9476
"SNTG1",0
"SNTG2",0
"SNTN",0
"SNU13",0
"SNUPN",0
"SNURF",0.0207
"SNURFL",0
"SNW1",0.2729
"SNX 3A",0
"SNX1",0.3053
"SNX10",0
"SNX11",-0.6454
"SNX12",0
"SNX13",0
"SNX14",0
"SNX15",0
"SNX16",0
"SNX17",0.1564
"SNX18",0
"SNX19",0
"SNX2",0
"SNX20",0
"SNX21",0
"SNX22",0
"SNX24",0
"SNX25",0
"SNX27",0
"SNX29",0
"SNX3",0
"SNX30",0
"SNX31",0
"SNX32",0
"SNX33",0
"SNX4",-0.3042
"SNX5",0
"SNX6",-0.4403
"SNX7",0
"SNX8",0
"SNX9",-0.3925
"SNX9",0.9843
"SOAT1",-1.3332
"SOAT1",-0.4749
"SOAT1",0.2598
"SOAT2",0
"SOBP",0
"SOCS-1",0
"SOCS1",-0.1426
"SOCS1",0.0524
"SOCS2",1.4243
"SOCS2",-0.3862
"SOCS3",-0.9304
"SOCS3",-0.2068
"SOCS4",0
"SOCS5",-0.3492
"SOCS5",-0.1408
"SOCS6",0
"SOCS7",0
"SOD1",0
"SOD2",1.2305
"SOD3",0
"SODD",0
"sOdftrance",0
"SOGA3",0
"SOHLH1",0.1159
"SOHLH1",-0.0233
"SOHLH2",0.0077
"SOHLH2",-0.228
"SOLH",0
"SON",0
"SORBS1",0.1018
"SORBS1",-0.0465
"SORBS1",-0.4974
"SORBS2",0
"SORBS3",-4.6803
"SORCS1",0
"SORCS2",0
"SORCS3",0
"SORD",0
"SORL1",0
"SORT1",-1.2611
"SORT1",-0.5281
"SOS1",-0.4845
"SOS2",0
"SOST",0
"SOSTDC1",0
"SOWAHB",0
"SOWAHC",0
"SOWAHD",0
"SOX1",0.1152
"SOX1",-1.2444
"SOX10",-0.0683
"SOX10",-0.4804
"SOX11",0.7363
"SOX11",0.3058
"SOX12",0.0721
"SOX12",-0.6067
"SOX13",-0.1267
"SOX14",0.1082
"SOX15",-0.2651
"SOX17",-0.0178
"SOX17",2.4005
"SOX18",1.3802
"SOX2",-0.0427
"SOX2",-0.1692
"SOX21",-0.018
"SOX21",-0.0731
"SOX3",-0.5769
"SOX3",0.4259
"SOX30",-0.4386
"SOX4",-0.5752
"SOX4",-1.1271
"SOX5",0.0854
"SOX5",0.0285
"SOX5",-0.22
"SOX6",0.1033
"SOX7",-0.3965
"SOX7",-0.0844
"SOX8",-0.6729
"SOX8",-3.3115
"SOX9",-1.1334
"SP1",-0.3291
"SP1",0.0411
"SP100",0.1075
"SP100",-0.0661
"SP100",-0.1479
"SP100-B",0
"SP110",0.2535
"SP140",0
"SP140L",0
"SP192",0
"SP2",0.0095
"SP2",-0.119
"SP3",0.332
"SP3",-0.817
"sp32",0
"SP329",0
"SP38",0
"SP4",0
"SP5",-0.0359
"SP5",-3.6559
"SP5",0.1008
"SP6",0
"SP7",0.1147
"SP8",0
"SP9",0
"SPA17",-1.5754
"SPACA1",0
"SPACA3",0
"SPACA4",0
"SPACA5",0
"SPACA5B",0
"SPACA7",0
"SPACA9",0
"SPACRCAN",0
"SPAG1",-0.3947
"SPAG1",-0.4818
"SPAG11A",0
"SPAG11B",0
"SPAG16",-0.5362
"SPAG16",0.0616
"SPAG17",0
"SPAG4",0
"SPAG5",0
"SPAG6",0.1145
"SPAG6",0.059
"SPAG7",0
"SPAG8",0
"SPAG9",0
"SPAM1",-0.5366
"SPANX",0
"SPANXA1",0
"SPANXA2-OT1",0
"SPANXB1",0
"SPANXC",0
"SPANXN1",0
"SPANXN2",0
"SPANXN3",0
"SPANXN4",0
"SPANXN5",0
"SPAP1",0
"SPAR",0
"SPARC",0
"SPARCL1",0
"SPAST",0
"SPATA1",0
"SPATA12",0
"SPATA13",0
"SPATA16",0
"SPATA17",-0.1927
"SPATA18",0.4642
"SPATA18",-0.3242
"SPATA18",-0.4638
"SPATA19",0
"SPATA2",0
"SPATA20",-0.2595
"SPATA21",0
"SPATA22",0
"SPATA24",0
"SPATA25",0
"SPATA2L",0
"SPATA31A1",0
"SPATA31A3",0
"SPATA31A5",0
"SPATA31A6",0
"SPATA31A7",0
"SPATA31C1",0
"SPATA31C2",0
"SPATA31D1",0
"SPATA31D3",0
"SPATA31D4",0
"SPATA31D5P",0
"SPATA31E1",0
"SPATA32",0
"SPATA33",0
"SPATA4",0
